frame,x,y
631,8656.8,7253.2
2975,8579.7,7337.5
3713,7199.6,2204.6
58,5522.8,3298.9
1599,6323.4,1288.7
3752,3996.7,339.6
7291,6629.8,8771.1
1831,2694.4,3868.9
4562,796.3,9501.6
21,6471.8,8142.9
1370,1501.9,5752.1
9523,5208.1,887.91
8997,306.1,8460.2
8349,476.62,9878.2
4842,7867.2,9919.1
7626,5937.5,710.68
4657,5449.2,1388
8989,3880.5,4678.2
3492,4486.7,5778.5
9522,6528.6,4348.6
16,1626.8,8710.5
1083,1814.5,9581.5
4332,7362.6,7647.1
7040,546.18,4362.6
652,3426.6,7868.8
4830,9871.7,1897.6
1185,7171.4,3954.2
764,6890.6,1095.8
3522,5885.3,2251.5
1088,4783.6,3212.4
8833,3742.7,5807.9
3521,7019.6,2154.3
9292,9174.9,8884.2
8625,1392.1,111.71
4010,8823.9,9782.8
1753,3013.3,644
66,3678.6,2943.6
1694,4777.8,1133.1
7206,3958.6,9024.1
7486,2526.7,3053.8
9315,8631.1,1208.1
7455,6796.6,3123.8
6320,6832.3,7371.6
1190,1057.4,6488.7
65,5877.9,214.56
5118,5763.8,8818.3
1497,6968.8,3801.6
9946,5084,4662.6
8172,2030.5,9978.4
7698,8301.2,6016.6
4582,6544.3,6728.2
4887,6451.1,5161.9
300,1512.2,6504.7
4441,1873.5,7125.5
259,5089.2,6515.3
8276,617.37,1588.7
5630,8832.9,5680.6
665,6645.6,2820.7
4895,4986.3,21.154
974,5997.9,9357.4
4720,1868.5,6987.4
7134,101.16,81.054
25,766.77,8863.8
1315,6212.1,8792.5
494,5853.2,728.7
13,719.86,7546.6
1100,327.14,2139.2
6697,565.8,4375.8
3451,1963.5,9863.8
696,2028.8,7299.2
787,3272.4,2707.6
2669,1715.3,3696.7
6058,8989.2,4227.7
4714,5263.5,5332.3
1393,486.74,6552.9
2592,1685.8,1028.7
8116,3440.9,8871.2
3530,7991.3,3010.6
5291,6218.7,5174.9
3992,6435.4,2931.5
222,5984.1,9368.9
643,8681.2,9487
4191,4948.1,116.17
9125,6965.5,7960.9
813,6699.2,9274.5
508,7245.6,1200.4
5924,9250.6,854.1
646,6987.9,1945.6
523,5891.9,6320.4
2959,1608.9,7719.6
2327,401.87,5053.1
326,7608.3,6814.5
333,8871.4,8269.7
8284,9078.3,4729.9
3,2393.5,9281.9
1060,2735.7,7701.7
1675,7286.1,6339.1
1565,567.85,1950
5758,8805.3,6847.7
403,1720.8,8519.5
1563,3218.1,6601.4
140,2883.6,4964
941,4657.5,2806
7009,3380.5,1351.8
1122,1332.7,658.84
8878,1463.1,3562.3
6712,6442,7796.4
6663,1284.2,3291.2
2415,3582.2,350.47
2410,5466.4,2934.9
8014,2186.3,2362.2
1627,103.27,9283.9
8777,414.76,8292.6
5953,9400.7,37.103
9644,9574.8,2327.5
3535,720.63,6669
1359,2916.4,3620.2
8912,4387.1,2238
7264,1359.5,9319.1
362,2514,9402.6
8328,5320.8,8914.3
351,7598.3,6775.5
1414,3475.4,3412
9006,4911.5,170.71
9176,2829.5,5809.2
1,1561.1,514.93
173,4534.3,6020.8
4616,9156.2,8700.2
4572,1515.8,9890.4
9716,4157.6,377.49
1435,1781.9,8223.8
1207,4867.5,8181.5
650,2447.4,7136.8
