frame,x,y
1219,6847.8,7470.5
6328,6677.9,5214.2
5305,6839,5987.4
1176,7420.9,2148.6
4090,9920.2,3216.9
1058,9664.6,5438.2
5357,1025.6,570.2
415,87.599,3407.9
1019,3236.1,2987.2
2765,3680.2,8712.1
1410,2741.5,1888.9
427,1379.6,4860
353,9643.3,3038.5
252,6188.6,7108.3
4673,6209.9,4621
8824,8053.6,6910.1
1979,7872.2,4940.5
6771,7924.7,5911
8689,8611.8,7378.8
3039,3105,1113.9
6658,5291.9,1115
703,8490.5,5300
2154,7199.4,7897.9
9095,7940.8,3870.1
3462,1382,6961.6
1734,231.45,7288.8
978,3219,9726.2
1311,3732,2043.9
4100,4829.5,7265.3
2073,3912.5,726.85
5440,4057.9,9175.8
1658,2572.4,4956.9
56,3179.6,5229.6
8225,2361.7,8526.3
3086,3147.1,6741.6
1233,6996.6,7285
5893,3065.1,788.24
1621,2908,4957.6
1495,1946.7,3433.8
5420,5067.3,7346.5
1466,7396.3,3118.8
244,6458.7,3493.1
410,434.03,420.87
1213,2314.7,5207.8
1642,6455.4,8759.3
6754,356.43,5008.3
6909,246.28,6189.4
4632,3265.4,8524.2
4800,6833.9,1572.6
1732,363.76,8056.9
1948,8807.8,2507.4
190,2352.4,6909
7578,3036.8,744.64
6033,1752.3,9873.3
3864,6771,7342.9
134,3383.1,4601.5
707,3460.7,847.81
2722,7433.5,1848.5
2593,209.58,8151.7
3,7578.8,232.54
37,1002,2352.6
212,2096.2,6959.8
1145,6114.4,4614
4090,1675.3,753.49
7217,5486.5,9311.3
7477,9230.4,8747.8
8762,8820.1,5590.5
6714,7407.1,8593.9
37,3056,1019.1
191,9184.2,5109.9
5355,3858.4,3677.5
1961,9857.2,7059.1
309,8655.8,3312.1
640,8892.3,3315.3
1544,9713.3,5484.7
325,9928.3,5937
6537,5485.8,8591
518,4579.1,1217.3
5452,3880.4,9072.5
1954,5638.1,9198.3
5047,5158.6,9567
2031,3082,8014.7
7672,1665.7,8517.4
959,5999.7,728.6
99,689.46,7564.6
1366,8020.3,8550.5
6547,1634.7,764.03
1933,5263.9,3135.5
8510,5556,9028
4036,7282.2,9039.8
1109,838.96,5243.3
992,9089,5529
6585,6494.1,9293.1
1359,9282.9,3165.8
12,1407.1,6142.2
7574,7538.2,8582.5
622,6751.2,7587.8
3124,5662.6,9179.8
2018,8566.5,2863.9
24,1623.7,3785.6
101,8877.2,9979.2
375,2578.4,7366.5
4402,6078.5,2995.1
9002,315.92,2291.8
3582,7141.7,9312.5
2540,6.354,89.188
3120,4322.9,6806.1
5339,5025.4,1108.9
3516,50.252,8027.6
289,4236.3,1333.1
8,9415.5,5310.4
660,5149.9,3711.8
20,9417.5,5360.8
1310,1062.6,9151.4
5560,9659.6,1437.9
618,925.07,9514.1
1934,7092.3,8157.1
6128,5306.8,564.09
9658,7446.9,7419.4
6984,1071.9,492.33
8779,3985.2,3849.3
490,4439.4,1436.9
419,590.39,9220
6000,5129.8,383.81
511,4837.4,7000.3
1407,5011.4,7356.4
2123,5307.5,790.9
98,9255.4,2621.6
3838,8068.1,1034.7
7763,5830.1,1641.3
1106,616.48,3533
6365,3937.3,627.65
346,8993.1,9831.9
2939,556.88,3267.3
8660,3733.7,6169.7
325,8039.7,3949.9
136,8609.2,6955.1
5585,8127.9,6923.8
113,7818.1,2773
8844,6723.1,3893.1
2855,9623.8,9155.8
150,8621.2,8655.6
2541,11.971,80.704
6692,9753.4,9502.1
3820,734.45,4401.7
244,1180,5593.2
1736,361.01,1679.4
3724,5658.3,9352.3
56,7863.4,9513.5
8396,9422.1,2504.1
533,5540.4,3175.2
690,6871.8,614.11
5205,3218.2,5343.4
4107,3860,1703.7
5572,8064.7,6888.2
1232,1198.3,7533.7
1756,3609.4,920.03
982,3399.1,2569.2
2486,2540.3,346.27
9,9838.2,8419
2138,8941.8,4712.9
24,4326.9,4496
456,6252.4,2066.2
74,5353.4,3673.1
5875,4386.6,693.41
4196,1893.1,3117.1
1201,4171.6,1932
6593,752.46,9163.7
4082,8011.6,5700.2
9780,3881.9,738.71
1276,2469.9,9197
936,452.11,8005.2
5690,6135.3,5781.5
540,5898.9,6057.3
287,9840.9,9957.9
3177,4783.5,6998.4
387,6899.8,9334.1
2814,5352.7,634.75
284,2163.2,4903.5
1057,9075.6,5027.3
5852,9958.7,2396.4
9242,2513,5180
8276,3832.8,3394.8
7782,5026.4,2067.7
1254,554.06,9301.9
7217,9664.7,7938.8
2282,4876.5,7480.6
2473,2674.9,6019.7
8926,7664,775.89
4451,9712,2295.7
2497,1497,6935.7
3120,5578.9,9163.1
4025,8488.5,6022.5
7126,8246.4,4275.6
2178,5578.4,6281.2
139,4294.3,3349.5
1188,8630.6,6357.6
2987,3207.6,9748.7
9347,3181.1,9498.8
6796,6843,3423.3
9788,1044.7,3600.1
1288,1113.5,9112.8
1214,8822.7,6585.2
306,9768.4,2358
2452,1292,6889.9
8444,487.04,2745.8
6549,575.71,9615.6
1532,6889.3,6345.7
1359,7849.1,2957.4
261,2739.4,9390.6
6061,9673.8,3670.5
8955,3258.9,8496.7
2623,4284,3371.2
3099,6844.7,876.05
1193,8241.8,124.6
57,8377.1,1268.7
2735,1270.4,6353.2
4611,986.16,993.1
1943,7897.8,7148.4
804,3852.3,7149.1
2543,7304.7,9495.4
5319,1931.8,5898.1
3644,9286.5,6126.8
8478,483.65,2791.8
163,1730.3,7115
13,7799.5,958.53
2932,803.02,508.61
4710,379.15,5959.2
4889,1290,8363.6
9331,477.44,6008.6
8389,2532.4,8423.5
8565,6350.4,5408.4
1409,6492,7891.3
5420,7759.2,474.45
4219,3933.1,6947.9
3286,7077.7,4236.6
2209,2390.6,3449.1
2841,7401.5,8488.4
5635,5966.3,266.55
3792,5528.1,9321.9
6756,2816.8,1178.1
6273,8233.5,163.44
2490,5211.4,799.59
4935,3927.2,4800.3
7165,4186.2,1345.4
242,734.88,437.17
6910,206.78,6181.3
8840,5302.8,1028.3
1079,5797.1,7187.3
6826,3910.7,614.23
1181,9193.2,7513.6
2178,557.42,7224.3
552,4093.9,3132.1
660,7070.4,9915.2
2078,6192,7205.2
1,4927.1,9596.8
8694,6671.1,4430.6
1620,2835.5,5057
35,8328.5,8147.3
9497,2248.8,4669.5
1815,9780.8,21.855
2679,5344.1,640.38
708,8354.2,3323.6
4129,6950,8196.5
3532,2793.5,9970.4
1143,3560,4799.1
4537,2350.5,85.285
2275,9268.9,2796.4
4547,7558.6,1278.1
2213,161.87,5516.8
2866,4481.5,1165.2
559,4397,1502.3
4124,1968.9,5899.7
6263,7171.6,3392.4
6113,1506.6,4420
803,5143.1,2569.6
5628,5596.1,9029.1
593,7733.9,6948.3
9683,4557.7,1100.2
6118,8091.5,2921.2
6631,1018.9,3429.3
3750,700.98,5948.8
5174,7338,3881.4
4971,8989.8,4164.8
6302,5045.2,3068
3562,7949.5,842.13
4733,7036.5,3284.3
624,3204.6,3871.4
3982,3627.8,9175.8
245,866.53,773.61
2294,8112.7,2895.4
3201,2029.7,2772.5
2191,3428.3,247.82
570,4313.1,8010.8
5882,4195.6,9968.1
8498,3991.6,9120
1298,4815.8,3043.6
2456,8905.6,3670.2
129,9978.7,1562.8
8972,458.08,9350.5
172,4343.5,6979.3
8820,9499.7,4235.5
4748,1554.8,2201.4
399,2701.1,1210.2
66,529.83,4069.4
6320,7237.4,6851.2
6,8036.1,4763.9
1993,5946.9,3695.3
6038,39.42,8993.1
7022,7155,5202
1909,5594.4,9243.1
320,7974,6891
362,8356.7,3340.2
6332,6087.3,9563.2
4093,7853.6,5186.5
1728,9215.8,7805
5863,4374.2,736.39
595,6693.9,7606.3
7602,250.61,6171.1
4980,2908.5,3541.2
7170,7270.8,6324.8
9734,8025.5,1553.2
534,7087.1,320.06
4724,4037.6,8186.2
74,8967.6,7682.4
457,3866.2,3648
8370,2051.2,6408.8
703,2063.1,9797.9
7304,3214.5,1691.3
9787,8010.7,6853.2
3015,6530.2,3927.5
8385,4591.2,4071.3
4767,9925.8,2120.5
9810,1957.4,4247.3
3167,218.59,2871.8
5895,5201.3,6902
3725,9197.1,3917.3
9198,4134.6,2753.4
3259,247.97,7296.6
1302,991.91,3449.9
1954,9984.9,9708.8
2198,2846.7,231.91
9672,3560.3,4796.8
414,146.54,3442.9
348,5617.6,8321.9
377,8927.8,7515.6
3584,8959.1,8273.3
7348,9279,2499.2
4999,1087.7,9406.2
7051,7784.1,5930.4
3031,569.2,3619.3
444,9645.8,8797.1
1977,5381.3,6463.7
739,8619.7,1581.6
105,4264.7,5885.5
2880,5002.1,1139.9
8857,9549,4254.1
2,7372.2,8472.1
2585,5402.4,7266
2868,5443.2,2895.8
2381,6449.1,6983.1
4151,984.62,3495.7
1791,6069,8628.1
4900,1877.5,8886.1
261,6365.4,1019.6
1,1337.2,6977
9439,743.39,8321.1
2749,7953.8,6020.6
4320,9093.9,4054.7
3148,1044.9,1603.7
1934,2486.5,9632.2
2756,1053.1,487.81
1694,6977.3,3255.7
4806,8935.8,3253.1
4540,5813,4215.5
1386,6587.6,1998
2233,4763.3,6125.8
167,6211.1,4647.8
6851,100.89,4520.4
3748,9121.3,8153.3
860,632.39,6624.8
527,4485.8,9742.6
727,8644,4464.2
5092,5930,8977.2
652,3752.9,9457.4
370,6338.9,9823.3
7301,728.98,5974.1
6122,5283.4,586.24
6726,3101.7,4601.6
8079,571.58,3402.4
