frame,x,y
1072,8576.8,4188.3
2695,4668.2,505.86
4437,4577.5,4786.2
239,7762.6,2950.4
7297,9154.8,2259.9
1137,802.83,607.86
9737,4541.4,6042.2
1568,8005.3,958.97
485,3947.9,4114.8
5201,3179.7,268.49
6587,4198.1,5271.6
4566,1945.3,3228.9
1050,3656,3972.6
113,5076.8,5308.6
8177,3684.4,1801.2
8093,446.11,9937.9
1553,1835.4,3000.1
7926,9398.3,941.53
8832,2234.3,846.87
940,4944.8,4130.2
1494,8710.5,8632.9
3857,23.347,3440.5
7393,4597.9,7405
6250,5644.9,4507
5361,241.3,2055.9
8493,9405.7,873.32
438,9594.5,4630.9
6993,1735.1,1255.2
2377,5816.2,535.98
1670,9099.1,741.2
8298,5164.7,9764.2
6879,5973.3,6048.3
9017,9711,4704.3
9368,3538.5,1687.9
9942,1003,1127.3
2890,2707.6,4537.3
6290,3218.1,7265.6
512,8653.6,2702
76,6135.5,6133.4
3062,9412.1,8929
21,8434.2,1553.3
4794,1265,1022.6
159,3424.5,1230.8
3932,6780.9,8820.2
4426,6686.2,8568.2
4651,1919.2,8114.3
8660,8814.9,5339.5
8492,9421,937.25
3261,1329.8,9129.7
3690,5770.9,4728
3841,2088.7,7730.2
214,8626.7,5820.7
5801,6855.4,1333
3422,9039.1,4320.8
3805,7974.1,4948.5
700,6644.5,3436.2
9464,2212.1,4919.4
2908,5620.8,8625.9
1072,9166.5,9529.4
6394,1581.9,5678.3
1997,7484.4,3933.3
596,3223.3,1136.5
7457,9991.7,8693.9
4374,1033,8875.9
2016,7647.2,5132.4
633,3687.6,2530.9
6119,1818.9,3768.1
1047,8604.7,9409.5
9409,3537.8,1658.5
2379,9336.4,868.84
9416,7729.9,8342.2
6338,282.74,2723.4
348,125.95,5696.4
6500,7772,1508.4
5717,4462.2,5525.4
8359,8160.4,8245.3
438,9866.3,8246.4
7290,8597.5,4097.4
4000,4338.4,5946
2180,2136.8,817.98
2342,1664.1,8524.5
9279,4472.8,460.47
278,1498.4,6052.6
2795,4069.3,2524.5
204,4176.3,7176.1
3281,5077.6,6103.2
1112,2327.3,9197.5
3129,3300.3,3903.6
20,2364.8,5560.5
3192,9139.3,2254
333,25.386,7722.8
7455,5889,7244.3
5054,2763.3,485.03
7213,6936.6,7776.2
502,49.026,9482.8
8642,5758.9,236.84
8884,1830.9,9552.1
6075,9013.6,7805.5
8621,8453.6,3494.2
242,7683.8,6417
271,9990.5,5622.4
52,4504.8,8206
2781,3064.5,8548.1
7164,4519.8,4227.3
5799,7550.9,4761.5
8635,4685.8,4827
3401,187.34,3884
688,9675.3,9624.4
1204,6687,7224.1
195,1063.1,385.43
7835,4886.9,7265.3
76,912.52,4914.8
9687,7925.1,4169.3
5081,9764.3,3340
170,9340.2,3684.5
6970,397.17,3841.6
385,4021.9,338.78
1268,6276.7,2610.3
1798,9488.8,6122.4
8398,6606.1,3418.6
7873,1572.9,7085.9
904,4631.8,4788.1
3090,8424.4,4336.9
3284,8832.8,4200.2
8288,9414,910.77
2163,1579.6,1462.8
6319,6029.5,8003.7
2844,5800.3,9104.3
8688,5078,8307.9
6878,2911.1,8326.8
54,7699.5,8823.4
704,1546.6,8295.7
2753,8523.9,9328.1
5773,4706.4,3299.4
3440,8411.9,3525
4001,2052.8,1189.6
877,2697.8,5868
208,3624.2,1262.4
6393,1512.3,5673.7
3718,2108.5,5363.8
6324,7173,2858.2
8396,2166.6,6526.9
9132,2642.9,385.6
110,8632.2,2700.2
8694,4291.6,7002.3
8029,6392.9,6849.9
900,80.792,536.09
3458,825.19,4183.9
7721,3702.6,5604.4
8305,7965.3,877.25
423,690.9,8069.7
318,3873.3,9672
1523,4903.2,1256.4
9222,5275.8,8170.7
1746,1109,1605.4
6541,4209.6,9990
2121,4340.4,8625.3
229,7413.2,5748.1
479,4664.1,556.3
579,4258.2,9971.5
1375,1425.1,315.59
