frame,x,y
1759,3318.4,2107.5
5580,2184.8,8489.1
5823,5526.7,2884.1
1632,1620.4,6064.9
8507,2220.1,8314.1
1565,21.888,5336.9
2802,7618.8,6406
1236,5454.4,3268.9
9397,3829.5,5252.3
2713,8476.9,1174.8
7028,2015.6,8054.5
9660,2175.9,1773.2
753,5492.1,289.07
5202,8940.9,4762.2
7212,9834.8,9124.7
2681,1189.7,5648.2
787,5205.7,171.83
609,5315.8,8510.7
9770,8932.1,5535.2
1517,6738,7917.1
2354,14.722,5282.6
7214,2123.4,7357.6
6110,3230.3,1572.2
8150,9840.3,9191.6
779,7496.4,8593.5
129,6187.5,325.36
464,1019.6,7130
3517,8446.9,3833.5
2979,2122,501.27
4460,3475.3,4858.4
5157,5557.7,4143.2
9153,6146.3,2516.3
3452,7203.1,885.82
308,3372,8930.8
6316,3100.2,6723
17,6613.1,5006.1
8835,7656.2,6353.4
6673,9705.9,3791.2
1617,6796.7,8404.4
3590,7698.6,984.67
1959,4985.7,8427.7
780,3813,7418.9
6109,5501.9,7677.9
414,9129.4,561.44
3526,457.86,4153.7
576,1235.2,9939
1812,3273.4,4862.8
1177,3231.7,4778.2
1763,5442.3,9505.9
1340,3498.5,5227.1
183,1252.6,5928.3
8225,6755.6,8375.6
8928,8480.7,3779.8
2100,4636.1,2993.4
5579,1332.8,302.78
2386,8834.7,286.66
3284,2407.4,4988.7
2118,5962.3,5896.9
284,1772.5,1606.3
8376,3809.5,5295.4
5504,3872.9,5438.6
7890,9889.3,5146.7
278,3799.9,4676.3
5466,1952.2,2901.3
2639,8222.7,6889.5
7346,6207.2,585.33
2793,3280.5,2100.3
5106,3818.3,5213.4
9596,4250.1,8940.8
5495,167.13,8044.7
2018,4038.3,2453.2
1089,7423.1,2400.9
2513,2252.6,6447.1
2901,664.52,3803.5
2689,9495.4,2075
5200,8474.8,1259.3
1217,6770,5558.6
3645,2236.1,6382.8
845,1316.5,540.49
1832,951.73,7204
5735,7069.8,9470.4
547,866.96,6161.3
6292,1251.7,5160.3
4031,1771.5,8078.4
7848,709.2,7352
3304,2403.7,4922.9
5490,1850.4,2227.9
8093,2195.3,6462.7
2014,3703.4,4475
3349,2611.2,3855.5
204,6828.5,8397.9
6737,5328.4,1943.5
774,3092.5,6735.9
5248,2059.1,9307.6
415,2149.5,6430.6
4382,7662.5,211.32
532,6075.9,7070.3
2649,2900.3,7235.7
1921,7534.1,8583.3
247,1520.3,3765.1
7422,9149.6,521.31
6852,3102.2,4778.5
4695,3578.7,5783.5
3104,5777.6,5679.4
5159,8334.1,5845.1
531,7724.3,886.43
1458,3609.3,778.73
289,5025.3,2940
7507,1152.8,9950.1
1475,2758.9,2937.2
4674,7076.6,9027.3
2191,4496.3,7535.4
1626,28.809,5834.6
438,2024.5,508.18
2302,3811.2,4737.1
3326,104.24,2941.1
2976,118.95,2374
2711,8894,3442.3
535,232.53,8069.5
8704,1936.1,1108.2
9471,951.85,2549
3254,5325.5,2040.8
3298,5044.9,2958
9236,7307.3,5939.3
6188,4180.1,6401.9
134,7898.8,3560.4
7722,8475.1,7833
3649,3544,8688.8
8524,2910.7,2857.6
329,131.52,36.677
2259,2423.3,4970.6
4228,6640.5,3013.4
1278,1469.5,3729.9
1,9691.4,6715.4
714,8137.7,1736.4
4994,213.24,8877.6
2231,5091.8,2095.3
6978,4443.3,4009.4
7669,3879,3298.5
7622,5492.5,5504.3
13,2457,2869.1
3594,3844.6,5588.2
4872,3039.9,4745.3
244,9518.8,2089.2
1143,2295.4,3173.5
2017,3900.9,1659.2
6019,8254.1,5843.1
254,4556.4,9293.7
868,2050.8,8509
5753,2530.4,2019.4
4689,2167.7,1749.3
90,700.79,3503.1
3087,5056,696.61
7266,9657.2,3808
8449,2182.3,8376.2
1950,7283.6,1576.9
3090,5364.9,9486.4
7206,7528.4,8532.1
495,6424.3,4053.8
5132,3851,3445.4
5085,2581.9,3785.9
7248,8527.8,549.74
1621,6694.2,8362.9
592,1257.6,5215
4979,7433.9,5382.5
2962,9108.7,3868.2
6060,5559.6,5509.3
160,3201.8,4818.5
2043,7130.6,2197.1
101,1065.3,8282.2
1045,4306.1,5977.8
34,9075.8,9629.2
3421,5380.8,7329.9
2011,8029.3,713.35
3592,4348.3,7008.7
2828,9515.9,2029.3
5126,3741.8,3487
5967,1991.6,1025.6
5530,4662.8,11.317
7085,2652.8,3875.8
142,6126.4,4722.8
9396,5170.7,163.95
456,5075,6254.5
3983,2352.3,936.25
9159,3268.7,6066
7151,919.23,644.95
2822,6219.1,8444
5514,2193.9,4837.2
7669,8567.6,7001.8
1512,9999.1,2924.5
262,7235.6,962.57
7507,6336.1,3224.6
5729,2338.6,169.93
5693,2232.1,6427.5
2345,4535.2,8616.2
6332,6024.2,7073.4
5745,2912.1,5222.2
5200,9015.2,7602.2
1854,3186.8,6330.3
1869,8579.5,8644.4
8323,1275.5,1793.6
1505,9862.6,7270.1
6893,6823.9,400.89
4978,3796.2,3507.7
752,363,668.59
9688,5110.9,9800.2
7148,13.34,8802.3
5525,4709,63.449
1102,4362.9,1871.5
851,1378,284.93
5443,5015.6,9525.8
8445,805.8,4441.6
511,97.962,9580.3
257,2170,1755
6462,9472.4,9701.5
2771,9753.6,3496.8
6673,2164.7,1796.4
