frame,x,y
676,4236.5,1363.3
869,7763.9,1237
9145,8208.7,690.34
6632,6462.8,1985.2
5664,8929.9,7725.7
57,6426.5,7136.2
1226,8201.4,1947.3
307,6048.6,8103.9
2270,3206.5,4269.2
6334,7420.2,4796.8
849,8451.3,142.02
619,2215.8,6758.1
9619,9670.8,5817.6
3219,984.59,1642.3
1628,4835.3,5038.1
2825,6031.7,4398.9
2050,5475.8,868.88
3616,8726.2,4792.7
1933,7191.5,5623.3
58,9951.7,13.492
3060,5807.4,1810.7
2027,4747,2225.8
8304,109.44,6225
5216,5391.1,9465.5
152,7799.9,1102.9
8327,1139.6,2443.7
6726,4411.8,6839.9
34,4776.7,419.02
1182,6496.5,8408.7
988,7103.1,5801.9
1581,3081.5,8017.3
154,8248.7,6849.6
4321,3414.2,6234.7
3446,3431.5,4167.5
6289,6793.7,6727.1
408,5349.7,4151.4
3922,6455.5,7946
8340,127.55,8660.2
4253,4521,833
1292,2600.7,5739
61,6466.9,7092.9
7005,7680.2,7670.8
9269,986.24,7658.1
3024,4185.8,1832.3
1238,1613.8,5088.3
1276,2307.5,6277
4633,2558.4,3288.4
1186,3997.7,2024.5
1622,2629.5,470.23
3624,2408.9,2104
6430,8204.9,8718.9
5125,236.03,2519.5
3899,1435.7,9758.5
7296,2133.7,8969.8
498,9120.9,7194.2
1188,1039.4,2085.2
700,6381.2,5318.1
1683,407.78,7886.2
104,1463.1,9377.2
2394,6856.1,9799.1
7095,4034.2,6257.2
8227,2795.4,4887.9
7865,8820.2,8226.8
260,608.46,6645.9
3381,4529.4,204.66
447,7206.9,5769.7
7473,8208.3,9901.3
6264,7339.9,347.98
512,8337.8,6488.4
3845,3487.8,2804
1029,7996.9,6905.2
3161,4515.8,7619.5
2376,3521,8251.7
664,1032.4,738.09
2380,9681,4493.7
880,5767.5,7458.4
8037,491.83,7325.7
1854,8045.9,2392.2
3227,9148.4,7312.4
337,6059.8,9083
1231,8557.4,2021.6
7660,4167.3,8581.1
3602,4852.1,4243.2
