frame,x,y
1101,8996.4,4654.8
8191,9216.6,1977.8
2318,6036.4,4162.4
184,402.85,1230.3
21,337.33,5023.1
1646,6330.5,2443.2
1816,8894.6,7936.8
9315,5097.2,3705.8
3742,3896,2906.1
7079,3647.9,4215.9
5707,7776.5,9250.1
1099,4486.9,7096.5
6595,6237.9,4025.3
4663,6563.1,9425.4
3186,9107.8,8788.8
7297,4310.2,5690.6
4561,8720.6,2297.2
250,6689.1,7811.8
1313,6784.2,2100.8
1932,5037.3,7203.8
87,824.87,7497.9
4529,2250.8,8815
3679,9722.8,8306.3
1495,1287.9,1730
173,9085,9838.8
2901,3640.8,3088.4
3320,6298.8,4032.1
3,5927.7,8386
3661,8910.5,7134.7
530,5482.3,9682.1
158,9951.6,3365.7
7009,3678.6,4266.7
8826,7607.7,6716.5
9639,7703.6,238.13
1880,9445.7,9414.2
298,2034.5,9108.1
8238,4906.9,1752.4
5655,7766.9,9270
5298,2680.6,9304.9
1143,2531,5287.1
1721,299.09,2896.2
9274,4996.5,50.081
2341,6173.1,6582.1
3128,4512.2,7238.9
8276,7157,2844.4
59,2363,3961
160,7802,9255
2707,756.7,6821.4
9918,7506.5,4830
9830,9307.4,8453
3653,8457,6496.7
1557,2454.6,7789.2
2531,1927.3,5142.3
738,7016.1,8486.2
1883,7473.8,2124.7
322,5575.6,8530.2
3880,4643.3,6321.3
980,800.14,6811.8
8884,7021.2,3738.8
1439,1113.6,143.93
4079,5963.7,4434.4
7657,7289.6,6688.5
292,1608.7,9766.4
20,6503.4,6283.4
607,4829.5,1143
3499,344.15,2921
513,4306.7,9950.1
7801,8399.3,9648.3
551,3219,8320.4
30,859.3,2001.4
3526,6120.2,4620.2
299,3174,8340
205,3837.7,9796.1
307,6205.3,824.5
5117,8153.6,8196.7
1394,8268.8,4534.2
3839,5805.2,1929.7
239,4325.4,9935.9
3720,4966.2,4335.8
4196,8593.6,5145.3
24,4715.1,3870.2
882,8103.3,6304.2
3643,9369.1,685.36
9251,8182.9,9688
6081,2041.4,1735.2
803,8907.7,7921.6
1285,1518.3,5442.1
1940,4440.7,7110.1
8662,8065.7,4067.4
5258,2812.2,257.98
1171,8435.2,8104.9
1778,696.27,1125.5
1951,7440.2,1053.9
1252,4327.9,4320
9253,5288.5,6404.8
1965,1249.7,9282.2
203,1279.8,9310.5
1034,5970.9,4484
966,4007,5964.4
1023,6505.6,2868
3947,2057.7,9756
1864,3921.9,9915.7
1459,9853,206.43
1481,1897,1192.5
9975,3105.8,644.86
6204,5112.4,3755.2
2983,9180.5,3666
782,727.04,6809.3
8219,3883.9,9729.4
678,2285.5,95.907
34,2333.5,5760.3
2775,8435.4,9515.8
3781,9529.4,8953.9
9650,6147.5,4537.4
8401,5144.6,9925
4386,3154.7,8313.8
5385,7020.9,3732.5
2872,4500.1,6982.2
569,7142.4,6723
7990,9782.8,5919.9
2447,5733.6,1077.4
2681,9624.7,3006.6
3551,9549.1,3074.3
8472,5030.1,15.817
3100,6659.3,8253.4
4053,9188.2,2160.9
6761,2290.3,9985.3
1,3846.2,3864.8
2194,7257.3,6676.2
1729,9194.1,30.857
2729,7983.3,6236.6
416,4912.3,4702.3
1374,6235.5,3428.2
73,7504,1598.6
4293,7708.9,6536
4265,9289.7,8423.6
6426,9573.5,6045.4
8757,7131.6,3750.9
6704,1953.2,6229.8
4895,3721.2,7959.9
786,8886.3,7902
2691,961.21,4446.1
6,5464.9,9678.7
2008,2406.4,5288
7078,3607.5,4239.7
2348,599.8,3923.8
1991,4363.7,9980.8
888,6692.2,7822.1
3724,7904.7,1656.4
7610,8711.1,4679.6
2707,5102.9,4676.2
143,2817,9428.1
5420,7510.8,1822.7
939,3512.7,8394.5
2172,1211.7,5253
8107,5104.2,9091.3
2324,5835.1,1972.4
1149,2370.8,7697.9
9838,2270.4,2321.2
695,5948.2,3780.2
1209,2894.4,7371.8
5990,7456.8,1014.2
1117,4530.4,7090.7
6142,6731.4,2125.6
2258,9890.2,3400
7667,819.09,1245.1
215,4730.8,9373
4620,4358.1,3906.9
7032,3622.5,4306.9
1676,5591.5,7296.4
569,824.7,1256.4
4499,5070.6,3746.9
3296,3611.4,6343
675,7329.9,5227.8
761,1810.1,9462.2
325,8907.3,1899.8
2110,6596.8,2882.1
840,11.904,1623.9
5236,611.96,217.83
151,2949,321.09
3920,4838,7472.7
516,4320.4,9987.8
664,1794.5,3292.8
3713,195.46,1082.3
1854,2577.1,1958.2
4316,8271.2,4378.8
6612,8679.6,4900.9
1127,9558.5,9608.8
7164,5109.4,3158.1
4529,2852.8,607.65
8488,8498.1,1397.1
153,9948,3431.4
162,7220.6,6296.5
1,6320.8,5892
1906,2824.1,7305.2
6084,1676,5954.7
1772,1983.9,9539.2
4424,479.23,5283.5
2908,6965.8,9997.3
6273,2530.5,7177.4
117,4681.1,3903
4743,2446.2,7170.9
6070,4371.6,3936.3
3777,7794.2,9278.2
6348,735.85,972.1
2450,4638.5,3985.1
220,5129.1,7173
3593,4650.1,6791.8
3285,4966.4,4646.2
4323,179.04,1668.5
957,6426.4,2484.4
809,3444.1,5750.7
5986,643.69,9593.1
6256,7655.1,8810.1
230,3147.1,9423.5
9077,5185.9,3889.6
3550,9573.7,3028.2
6907,2139.1,2384.7
526,8649.2,9192.3
3418,2749.2,4419.3
1546,2263.1,8828.2
9642,822.71,9785.1
4139,7329.9,9448.5
1812,4052.9,8049.8
6075,9369.8,8951.2
5488,1477.5,7275.4
6970,850.66,7402.2
4003,4885,476.37
6334,8242.5,3657.4
9224,23.753,4607.7
2011,2803.6,644.45
9569,7755.9,5091.9
644,2359,7425.9
3750,4853.3,467.22
21,770.7,1300.4
401,3376.1,8812.4
7490,5831.1,2022.5
8144,4802.2,3418.8
1990,7548.4,6463
9426,5017.1,5450.9
576,6622.7,3478.3
6063,4337.2,3873.6
2176,2064.3,3080.2
1831,1486.2,7489.7
2393,4390.9,3929.3
6960,3619.3,4248.9
4879,4721.6,6625.5
4685,6850.8,897.85
5199,9243.4,990.6
6360,2740.2,6822.3
95,6700.8,843.65
3050,820.21,1699.7
38,3462.8,7617
4878,1114.4,2788.7
4700,348.52,2563.9
5852,4791.7,3440.9
33,3085.7,7345.1
441,3461.6,7282.9
997,6095.6,6338.1
1747,9530.2,3016.7
1539,3599.9,7895.8
1291,7406.7,1831
5424,3255.6,6145
1943,575.13,3962.1
128,2311.7,3293.2
9450,3001.4,1052.4
231,8275.3,7839.5
