frame,x,y
270,1509.8,592.6
427,6528.3,6761
3136,3713.7,182.18
429,1099.3,6849.7
9139,9638.2,2048.8
2590,1338.1,9136.6
2153,3936.3,2368.1
4849,3246.7,9451.8
284,3777.9,3220.4
8876,3683.3,1591.9
3149,7503.8,7214
4369,9231.7,9983.6
1409,1677.3,6428.8
2970,8847.9,1225.5
7328,9955.6,6078.9
7603,148.75,6419.4
3119,6740.5,594.63
4926,1033.9,1690.6
6334,6969,4526.3
892,2249.7,3162.5
2893,1980.5,34.498
3837,7213.4,6176.9
678,8689.8,1713.4
2192,7291,2038.8
1020,3779.5,8805.8
7104,1532.5,9726.8
96,776.48,6977.1
3830,1460.5,4846.7
6798,5170.7,8190.4
1029,8069.8,9226.1
5760,7264.6,2054
9937,1723.8,3822.9
45,9152.9,2441.8
2420,5836.1,8456.1
4882,8065,8064.8
6142,2297.3,3454.7
8440,5617,276.03
6078,3421.3,884.47
1188,6045.9,8589
8821,4562.9,8162.3
2681,3178,7049.7
1385,4599.9,5224.7
1201,682.45,8913
470,1748,4240.3
67,4736,2590.1
7954,5282.2,2726
2811,2350,3602.7
1520,8210.1,4972.7
6628,5867.4,4079.2
6278,1116.2,6663.1
398,1153.2,2553.4
2128,8251.8,4304.6
2204,9794.8,3123
1918,1258,6161
4750,8028.8,8090.6
5055,1198.2,6120.8
3158,1660.4,8044.3
3403,637.44,8854.9
502,8587.2,9835.4
3969,9042.6,4937.7
9961,2492.5,4826.5
8997,1297.7,9081.6
488,7130.8,2273.8
967,2806.3,7884.5
9194,8678.1,1718.8
2536,3849.8,6193.4
5921,8917.6,1213.5
3946,1815.5,337.38
63,8398.8,5322.8
353,6580.2,2342.2
374,4451,2057.4
6362,1232.5,4207.4
619,4603.7,5255.4
1274,1988.6,4411.5
9522,2805.9,2933.9
3376,8089,9254.9
1,1284.4,7200.8
1822,6599.2,2875.9
1132,6929.8,8636.7
1095,9167.9,7505.4
7475,2489.5,1507.3
724,5310.3,3491.3
156,6222.9,2617.7
152,4244.8,6803.2
334,4984.9,2259.6
6330,1834.6,8339.6
2725,5126.3,4166.5
8044,2794.5,5924.5
294,2220.2,2155.8
1620,5691.7,291.99
2788,1103.1,6862
2285,7298.4,5219.9
1705,7962,8141.2
2907,4354.1,2044.3
117,5362.6,5016.6
8283,6497.4,1599.4
3557,2581,3657.1
7913,7943.6,5579.3
6918,5815.2,2283.1
3421,8650.8,1019.9
2679,7124.8,7723.1
2191,9370.8,4773.7
887,8215.4,4907.7
1517,800.18,3832.7
208,6892.2,7479.4
195,4110.6,3106.9
1700,1364.9,9171.4
3152,8101.8,3374
7821,1066.5,7659.8
421,3975.7,2343.5
9219,1596.4,8986.8
611,4578.3,5268.1
3306,2043.4,2127.5
939,4074.2,2956.6
4774,1705.9,5909.6
6049,6891.9,3089.3
242,6222.7,1661
1643,1471.9,6075
7218,7146.9,5691.5
9258,4132.4,2907.8
1682,5593.2,7044
8143,1947.3,1981.4
1082,6035.6,5708.1
4528,3281.1,411.87
9079,8900.4,722.32
8225,8522.9,8648.2
788,4311,3396
2209,5319.2,5057.7
7194,6044.8,280.34
6315,1407.4,1986.5
3962,1814.6,3348.1
3813,7773.7,4559
3036,2924.4,4583.4
7894,6193.9,3124.7
1540,807.72,5322.5
75,8707.2,1714.4
2794,6209.6,1632.5
1660,3888.6,1657
4591,4462.1,4705.8
343,8333.1,493.04
870,5144.2,7994.1
71,4104,3073.2
5924,1575.6,4576.6
9428,8416.2,5429.3
6297,5596.3,7665.6
288,741.19,7031.2
4380,151.48,6452.2
2709,8552.1,7932.4
3877,8312.1,4896.9
610,5694,6176.8
541,5861.5,7467.6
1758,7205.4,6285.4
9101,528.82,7943.9
2330,1552.8,7955.7
6473,9107,2055.2
8142,1905,1990.1
413,8889.6,725.94
5869,101.27,1217.1
1149,7958.5,5614.2
627,9461.8,629.58
4736,4265.8,4941.1
8732,727.91,4558.7
4315,324.82,6020.7
307,6197.6,1593.9
8220,3883.6,1738.5
2,6466.7,3374.4
3211,582.14,4205.5
4688,4034.2,7231.2
211,6254,1288
7096,1524.5,2693.6
8328,4107.5,7014.3
3160,9632.3,2009.3
9764,3993.4,9589.5
551,6468.1,6706.6
9849,9731.3,3216
1336,1691.3,7760.6
870,1179.1,4223.6
5118,2323.5,152.48
7319,1690.1,7810.5
3953,1567.4,1224.7
4013,1200.5,6174.8
1946,545.03,8608.7
2,5338.3,2774.2
6982,4375.3,2039.8
9502,5489.3,4251.1
7273,3999.6,2934.8
1996,8797.1,2979.9
549,8163.8,4613
1623,4337.5,3774.8
6841,1468.8,2833.3
233,758.66,6321.4
4612,9224.2,370.95
2522,62.717,1324.1
122,3762.2,5059.7
4864,4888.4,2245.7
4748,2935.4,4360
5117,3787.7,8818.9
8665,8358.6,3796.5
1088,5482.2,7160.5
111,4791.3,4095.5
63,7807.2,3124.3
2077,5171.7,8021.7
493,640.63,7915.8
2190,1196.7,6576.4
5754,1388.3,6358.9
6161,3149.6,9827.8
1737,2923.7,5871.5
2391,7868.6,8219.4
2721,7441.6,3856.9
1040,3671.2,8804.8
1636,1282.1,9101
580,7855.9,6653.9
702,1238.2,4079.9
8197,1898,1996
2808,5589.6,7198.6
2617,4015.6,4507.3
5392,6014.7,8492.1
8998,9119.5,2430
619,2860.4,3023.9
2348,5664.6,7738.5
3185,4256.6,6909.7
1256,8263.8,4879.1
8794,5959.9,5160.8
9142,6362.6,6047.7
1995,7217,4511.1
9,3403.1,1232.2
5746,6347.1,9593.2
2418,5775.6,8385.3
4513,5498.7,7225.2
566,6042.2,4896.2
4792,3109,9863.6
1361,4605.7,3824.9
3300,3586,2876.8
7936,3463.6,8437.5
3225,7790.3,9531.1
751,2264.4,2151
2906,7986.5,5622.9
2127,8191.2,4307.2
5374,5523.6,1909.2
7814,8059,8059.4
2363,6037.7,2061.5
1994,311.45,3882.4
3354,4654.9,65.129
93,3940.9,9436.5
3098,9905,3319.9
430,1645.8,8030.5
2115,3646.4,8871.6
647,7106.7,2364.9
2292,660.39,5658.6
5489,4108.1,3095.4
6,6011.3,1754.6
220,9532.9,9975.7
1327,5738.2,6101.4
1271,3782.5,6142.5
4831,6397.3,6175.2
1145,8476.4,8676.9
2162,4048,4571
5572,4277.3,5530.9
4,1162.6,4142.3
9171,4082.7,2928.2
103,1811.6,6120.9
783,7227.8,4516.3
2697,6109.2,8496.7
3375,6680.3,8921.9
6103,1845.4,6178
306,6535.3,9532.1
4721,8098.1,8029.2
12,8754.1,5548.7
8012,7153.4,6277.8
2131,6484.4,2046.7
104,2752,2848.4
