frame,x,y
1780,4652,9693.7
2342,2616.9,7990.5
7603,821.31,5135.7
3713,5264.7,455.07
2468,2732,7301.6
2529,9430.3,248.39
1644,9372.7,6654.1
510,7655.4,1281.2
5889,6439.9,7450.9
2284,3272.2,1280.3
1020,7946.7,2458.2
73,5968.9,2038.4
1947,109.58,1102.8
220,2269.8,558.39
9498,141.03,4671
6811,7356.7,8153.6
5396,7651.1,4367.3
7574,6902.5,3577.1
3039,2831.3,9606.6
3984,7624.3,452.04
2149,4683.2,4012.2
474,2637.9,9781.5
4624,2938.2,4259.5
434,3604,4341.2
1328,9291.5,8482.3
5221,5075.5,3636.9
7452,9747,4950
6286,2757.9,7368.5
5728,7285.1,2820.8
8471,4937.2,7626.8
2419,5987.1,2073.4
15,5230.1,8727.8
7403,8735.9,2578.2
458,3203.7,1374.4
9655,6209.4,88.941
85,5326.6,8250.1
9508,271.88,9907.3
527,143.09,9589.6
162,8536.4,6375.1
273,3215.4,3722.1
7212,7420.1,9592.9
2513,8974.3,1987.5
20,6953.9,4345.3
217,3021.2,9268
783,3880.5,805.14
1760,872.93,9805.5
5629,7248.1,2789.9
3495,7497.5,1562.9
119,7618.2,2478.5
2871,4750.9,5015.7
8,7310.3,9297.5
4393,438.74,8609.9
6913,5985.7,1707.7
9202,8998.9,5395.6
1658,1236.2,7297.1
3948,6291.5,7929.7
1685,6949.7,6221.2
978,6972.1,8981.6
5188,7074.2,2296.9
7431,1702.5,7638.4
3100,1385.2,5547.7
4926,2294.6,8490
3272,9525.2,553.66
196,8175.1,598.77
5656,2422.2,8646.6
93,8529.6,6330.9
502,9700.3,4992
3973,7013.1,4430.2
201,1486.6,9692
2,7070.3,3407.7
30,8145.7,2866.6
4702,1955.6,3383.1
49,3964.6,7425.2
6063,3251.3,3725.4
3459,9039.2,5165.3
4199,4366.6,8757.6
5770,7256.4,2752
2680,5094.2,8947.9
5652,7224.2,2758.3
3452,6076,6274
65,3407.2,1014.5
1706,7762,2745.1
8727,8198.7,9780.5
2289,1336.8,239.67
1940,5471.7,6435.1
2323,1892.6,8662
109,9409.6,7458.3
4191,5594.6,5681.6
4188,4324.9,8778
1659,6834.6,5541.4
40,2986.6,4326.8
