frame,x,y
27,6913.2,3866.2
1010,1800.5,3290.5
4888,1229.4,1347.1
928,2757.8,1104
5951,4267.1,4607
7421,1302.9,1887.6
703,1095.4,9603.4
7046,7283.8,9365.2
482,6337.8,2170.3
2340,5116.8,5416.3
5304,1803.3,3387.9
5257,4597.2,3297.3
5181,3525.3,1017.1
280,8983.5,978.05
3240,4167.7,6812.5
2945,2725.5,8967.8
1727,3374.8,7788.5
19,491.58,6976.4
498,2679.5,9628.3
1584,5849,3614.1
979,9913.8,48.686
1628,3312.2,9942.5
4793,5894.2,9002.4
1223,1446.3,1881.1
431,9208.8,2238.9
423,9418.2,8839
53,7195.2,5848.4
23,4422.8,6909.8
99,1862.1,1793
274,7993.9,4789.6
1575,2941.3,7152.1
1193,4360.7,265.89
571,9502.1,9317.5
959,1953.9,7968.6
2858,9639.2,5880.9
1268,3306.2,9982
3159,6496.8,1773.4
153,9646.7,949.34
25,1593.7,7009.2
4945,568.3,7376.9
2571,3906.6,7464.9
896,3120.5,1788.5
575,9650.8,6262.3
929,7947.4,4792.6
8333,7975.7,9415.8
424,2550.4,8893.3
1961,9595.6,6342.3
920,6541.4,1325.6
3994,4305.6,248.2
2465,8075.8,6766.8
2122,6778.8,8558.7
145,2619.4,5736
167,719.84,4885.5
248,8070.5,2345.7
5368,6624.7,5281.7
4077,6035.8,8744.8
79,4299.6,187.14
303,2492.6,1501.4
306,2593.1,6895
1814,4910.3,1050.4
523,3366.9,6170
6593,4840.7,5041.5
101,5058.8,1168.2
2659,3325.3,9964.7
175,6960.2,8389.8
3815,6570.5,4557.3
1064,1313.7,6937.2
1596,9724.2,7500
1201,9607.5,4641.2
3935,7977.8,164.21
192,7153.5,8261.9
2690,5816.5,2033
1960,8930.4,1141.6
4224,6830.8,3340.3
714,7916.1,6983.7
1143,8231.2,7287.6
360,5788.5,7632.7
3352,4845,5042.7
3967,9154.1,5965.2
338,4872.9,7733
18,949.62,7582.7
1679,6890.5,3316.4
319,7348.7,3993
99,871.54,5734.9
377,9723.4,730.66
1745,2241.6,5376.8
159,8242.2,5956.7
188,3057.1,3286.6
511,6705.5,1051.8
3040,7506.8,7992.9
3906,3973.1,2066.8
9019,9895.3,2970
34,2800.2,1020.1
167,1944,6639.5
809,9417.8,243.86
3847,2433.6,4032.9
9876,2659.7,7713.8
846,4701.5,3534.6
153,6533.1,4491.5
1682,4824.8,2146.3
5490,1238.4,1271
729,9720.1,7644.7
5471,1913.9,4867.4
3053,1728.7,6594.1
184,7118.3,8318.9
2419,4956.8,7855.5
3160,6532.1,1745.6
241,2635.3,397.96
247,1142.1,9636.5
897,1596.5,5050.5
5324,6195.9,9212.4
4213,8235.2,1944.1
849,7930.4,6956.8
159,6590,1084.9
722,5008.9,7397.9
415,1468.9,9263.8
25,6494.6,7686.2
1,797.61,8404
8770,4925.8,1057.6
1506,8999.8,7748.4
903,9685.4,1621.9
7212,7900,6979.4
4643,3057.1,8040.9
206,4906.3,3216.8
9409,2213.2,9567.5
1045,1288.1,1902.9
515,2233.9,5156.9
511,4435.5,2396.5
4496,3072.9,8019.5
169,9319.9,7392.8
280,3862.1,7477.3
3699,9903.1,4323.1
117,2351.1,8670.7
6077,365.84,423.22
50,8406.4,1442.5
17,746.59,8541.2
139,8313.9,5592.6
4412,657.89,9321.1
970,647.63,6684.1
105,4456.2,232.47
5505,6455.4,1708.9
196,4892.1,7853.3
30,5921.4,6860.6
3616,4322.6,2274.2
130,4260.7,4025.3
2396,9832.2,1258.1
75,664.95,840.06
1572,9631.6,7342.6
51,4421.3,5889.4
2683,9431.2,7699.7
7662,2596.4,7126.4
4295,9491.8,1020.6
3045,8056.5,5268.4
4825,1387.8,9750.6
4407,5355.8,7733.3
222,6196.2,8011
710,5048,957.88
236,5822.7,1284.9
140,8365,2920.2
976,1285.7,1951.6
358,4877.1,7748.8
40,8205.2,6910.4
8155,5907,6770
122,4935,437.82
1335,5345.1,4094.1
582,5916.9,6805.9
542,3107.7,7504.9
1179,7102.4,5912.9
3576,4357.7,1024
472,9173.5,6232.6
848,8653.1,9492.4
3664,5183.5,819.78
1949,8659.9,1418.4
273,2582.5,433.2
2524,5492,832.27
35,4328.3,6858.3
12,1693.8,1428.6
104,9207.9,1812.5
95,2376.5,5374.4
85,9174.3,1112.3
516,2996.8,871.69
6494,1779.4,6558
759,5982.6,8768
55,6574.4,7740.1
