frame,x,y
1870,4785.7,547.87
4752,9251.7,3765.2
3294,7127.6,9429.4
1374,8497.8,2608.7
987,980.07,1815.5
61,5102.8,2365.8
747,9166.5,3037.1
5985,9638.1,5491.2
2871,9633.7,5564
2780,5048.3,9426.7
4020,6436.8,180.59
5539,5591.2,3238.5
559,345.85,6631.8
4070,106.75,652.75
4239,2448.9,146.92
4219,5678.7,5698
2846,6858.9,3389.6
1323,4277,8467.6
264,3536,8953.8
1356,8534,2626.8
1015,5400.3,5110.6
4939,9071,712.3
329,8838.1,1918.1
714,8382.1,2810.4
8249,9398.7,6054.2
1392,5657.8,3730.2
8563,5546.9,1346
332,3762.5,1995.1
2034,1419.6,5615.5
311,7084.1,2620.6
2372,356.58,7901.9
4332,6653.4,6994.9
900,2146.6,995.95
289,6582.8,883.22
1760,1712.9,5776.2
3149,1069.4,2071.6
3923,1778.3,5074.5
914,205.23,6592.5
428,145.01,6606.2
9461,6428.3,9297.3
4478,6204.5,6101.2
416,3499.2,9503.6
475,1428.1,1593.5
2644,6545.4,4619.2
6489,4344.8,8034.1
6048,5084.9,2417.4
56,2214.8,3036.1
802,7880.1,8735.2
703,1495.6,9240.7
248,3796.6,2019.3
42,2540.1,6644.4
1429,8519.3,6073.3
9291,2185.5,5052.6
3166,5433.3,391.02
1164,4945,6600.2
375,7302.2,8076.2
32,6308.7,6475.3
115,5208.5,7736.3
336,7982.8,5565
72,2105.8,4262.2
10,6648.4,1482.8
1051,586.3,9428.4
332,1736.6,9074.2
2424,9621.7,6301.5
4731,8946.5,1110.5
1750,8247.6,9821.7
44,2952.9,2282.8
178,5603.8,4047.1
1394,3995.6,4951.1
653,3873.9,5761.1
1656,8524.7,2585.5
1376,6262,9779.7
1341,5200.2,5226.3
802,2269.8,8148.6
3758,1312.6,1622.8
3244,6103,8111.9
792,9198,9018.3
190,2760.8,319.44
907,5151.6,7735.9
2239,2798,9372
739,5608.3,38.59
117,976.91,6233.9
4844,2686.7,780.02
3587,7435.5,7995.6
346,9353.6,4241.6
9465,6432.3,9361.2
133,8772,2424.6
3025,5087.1,6676.3
8,707.6,6584.7
283,4040,4895.9
3344,3976.8,598.18
1214,5236.4,7685.4
631,8314.9,7515.1
5791,2036.5,8212.9
3984,2117.9,7151.1
112,4509.6,2857.9
454,7970.6,5531.2
742,7962.3,5518.8
8551,6566.8,3285.5
2040,4569.5,2851.1
370,860.66,5526.1
1936,6012.4,8146.6
23,5194.8,7250
325,7157.5,8972.9
873,5040.6,9429.1
837,6594.8,4647.6
2002,541.42,7062.7
7558,6599.8,5501.6
1284,9024.4,7671.1
649,5307,7714.9
531,8197,8125.5
542,7943.9,4689.8
6329,6770.2,447.67
856,779.34,444.7
204,9573.9,8479.6
5105,7329.2,3671.2
332,606.58,3801.1
5285,6701.1,3292.6
8590,2668.6,710.83
78,7839.4,5447.3
388,9063.6,9218.3
55,4642.4,5890.4
5472,1842.4,5094
55,3003.9,8074.5
6462,6566.4,7086.2
7378,3646.9,881.26
3852,6903.4,8034.8
1591,8575.3,6957.4
526,7831.4,3399.7
408,3087.9,6414.4
1157,4461.9,1911.1
28,6318.5,7903.7
3061,4499.2,180.26
503,7189.6,9005.8
4317,2260.4,9488.8
1324,8745.9,8466.7
144,9298.7,5627.7
1595,4501.2,877.06
220,2318.8,69.175
122,8638.4,2732.2
27,3578.3,916.06
73,2784.4,8861
2482,7270.2,1653.5
1253,1802.2,5098.9
2762,5776.5,894.83
523,4309.4,3301.2
855,8877.9,1499.7
82,2702.2,752.65
1676,3857,7265.7
4139,8237.5,3128.8
1274,320.15,6813.8
8847,5964.8,8137.5
34,2796.8,5222.4
212,1106.7,9976.6
620,562.74,9950
3072,2454.5,1097.3
1954,6946.6,604.77
467,2135.8,61.493
1704,8916.3,1998.7
161,3641.9,306.95
714,1789.3,5039.4
352,6843.2,635.17
3005,8157.2,9802.7
199,4655.5,2088.7
1425,947.67,7450.4
7234,7525.1,2641.5
848,1315.6,5350.3
623,880.44,9290.6
2683,4458.1,4983.1
554,502.31,7095
481,6676.7,3297.8
8478,2443.8,4444.8
167,1723,3105.5
69,8257.2,686.3
1856,3218.3,8648.5
3089,7231.7,1702.6
2743,631.2,9428.6
1311,2695.2,7000
4749,7797.3,3368.9
1291,3324.8,2482.5
