frame,x,y
444,6664.8,2615.8
405,789.97,7833.1
825,6521.2,4757.1
2440,2208.3,5903.7
1863,5662,5567.1
201,6323.9,3216.5
491,1766.8,8255.8
5407,2675,9589.6
122,2245.6,8551.2
60,9282.2,2912.6
48,5255.5,5107.7
7723,4886.1,3445.2
125,5141.6,6146
1544,601.57,5228.2
2079,436.88,838.42
236,3156.5,9346.4
3703,6900.3,9333.7
130,8871,3598.7
180,6832.6,4453.8
115,5146.3,1516.7
3030,3299.6,2825.3
469,6500,7910.2
390,333.78,813.37
2032,2150,5874
617,36.299,8960.8
503,4133.7,8217.1
572,2855.7,6823.8
7135,1683.6,4420
15,4107.9,3588.4
1328,2842.7,6720.3
999,9291.8,9265.9
943,476.06,4738.4
1757,2536.9,1135.1
8017,2786.4,39.299
4580,962.74,5021.4
1197,8232.6,3608.3
894,2804.4,9668.7
56,3315.3,7135.1
907,9202.8,954.69
144,6567.6,6934
6991,2741.2,153.84
124,8459.1,3245.6
1101,680.62,975.77
2580,8138.5,1221.7
305,344.83,9506.9
152,6757.2,7720.6
35,1252,7693
756,8559.3,7032
138,5804.7,883.33
552,2092.8,5855.8
1194,8318.2,4136.9
4339,5053.3,2291.4
70,2694.9,9626
17,7584.6,4419.2
6342,3781.4,8250.4
3200,5138.8,9738.7
358,2860.7,7592.3
840,4823.2,4420.4
512,1444.6,4655.5
173,6723.4,2632.7
157,7634.9,7540.6
684,8835.4,7877.1
24,4597.7,4017.9
131,5127.5,1645.3
114,8600.1,4819.5
2520,6504.6,5270.8
4126,5865.6,5390.3
50,6474.8,8595
7254,9515.7,9830.4
4906,7114.8,8303.5
920,9154.8,900.61
488,9322,7818.2
4004,2560,8181.3
699,9177.2,4281.4
2609,694.61,4534.8
1064,4867.5,3348.8
1159,4052.3,8283.6
6445,4156.6,1443.6
5387,3692.3,6474.3
47,8259.2,1124.7
3461,5156.4,3361.6
258,3284.3,3084.3
113,8192.1,1177.3
241,2931.5,2185.7
207,3238.2,3027
608,5592.7,1043.4
4,7574,4382.7
4149,6829.8,2560.8
660,3995.6,2250.7
935,6807,7764.8
107,1991.2,1544.5
754,2779,5467.7
9019,7745.1,43.832
2805,9994.1,6699.8
1482,2953.2,7654.7
1629,783.01,9153.2
4593,592.71,8751.3
64,4593.9,4046.7
8274,7754.4,2497.1
509,6417.7,6143.7
435,7904.1,2394.3
505,6954,9340
2040,5148,438.35
1053,5480.4,964.72
276,4529.8,8478.7
5960,8572.6,4770.2
602,4930.2,7859.2
7132,3494.2,1804.9
445,5152.2,169.17
1848,4443.2,5498.8
50,6844.4,7759.8
1193,8210.6,3661.8
67,1500.7,4606.7
914,1326,1786.6
1660,8131.6,1581.3
1335,5496,920.75
94,507.92,4686.3
6776,5566.6,9343.3
1005,7177.5,2139.1
1673,5399.3,7612.2
2566,6628.2,3103.6
2942,4161.6,6010.7
430,8375.6,8015.6
4103,8650.9,3902.3
635,666.73,7266.9
3796,8926.1,3495.6
299,7970.1,6498.4
285,4899.2,9519.7
221,2654.7,9629.4
741,349.12,1871.3
179,1617.3,6061.2
807,5991.2,1035.6
39,3473.3,1781.7
3667,5037.6,1049.8
8738,1431.2,9569.3
652,3484.9,1841.9
1229,2106.3,5839.8
699,5209.7,446.57
4526,1406.7,2799.6
82,9805.2,3893.3
2101,8155.4,1175
6098,6745.1,4975.2
2129,8307.2,8107.9
7065,7279.2,7646.2
4617,1801.6,4011.2
1364,9672.1,611.22
2103,504.58,7657.7
980,7847.7,8894.3
8395,7073.7,2839.1
2962,8546,921.06
1584,2988.5,2196.1
8334,6969.3,7747
31,6999.1,7714
58,8872.8,3848.3
3886,4111.5,3619.2
5377,9194.4,4232.3
2533,4024.4,5187.4
2308,3392.1,3636.8
2823,8338.8,8182.1
22,1626.7,6089.2
1606,8984,8404.5
52,408.09,808.02
4341,5956.2,5492.1
424,5425.2,7557.2
2800,476.22,4779
3300,6546.4,6951.4
1932,1887.8,7970.6
1692,3970.9,7935.9
738,5779.1,2450.7
1985,2783.6,6839.4
5716,3122.7,6118.5
6661,2740.8,4641.8
391,6406.9,707.48
134,6752.5,6994.7
1533,6452.5,8565.4
6608,2679.2,2379.1
516,5884.8,3954.8
7531,1972.5,8827.8
18,5078.1,3499.3
136,3357.6,7076.1
760,2831.2,5499.8
18,874.29,9989.1
26,1476.8,9512
1321,8432.8,6380.8
7668,2205.1,1928.2
224,2335.4,9748.9
114,4548.6,8607.1
262,9698.9,621.52
954,5183.9,8494.8
3457,8510.8,8763.8
166,9324,9228.9
25,4189,6228.7
21,2245.3,1864.4
107,2610.8,7471.1
3001,4032.5,8259.1
1784,7182.6,9339.7
569,7224.1,8083.2
3903,6330.6,7068.5
248,2730.7,2368
295,3041.9,2248.1
4545,1468.8,9559.8
57,1695.7,1169.3
17,8521.2,7000.6
68,8476.9,9366
1471,7469.3,5317.6
1587,5379.7,9520.2
4834,3421.1,9847.2
61,2302.2,8501.9
2558,8977.8,9705.9
4628,4921.9,8031
2192,3383.5,3581
5353,8032.1,8170.3
1746,7820.2,2699.7
688,343.07,9526.4
183,9222.5,8603.6
485,8495.4,1039.5
601,5443.9,7153.5
1015,7061.6,1137.2
35,4663.8,4102
1405,8363.2,6323.1
2971,5976.4,151.91
9174,8089.2,1645.2
567,3304,3848.8
293,9752.8,7066.5
8491,2766,5272.5
710,6796.8,7695.3
7896,3879.4,2974.3
270,1949.3,7188.2
30,2414.5,3336.9
465,1255.7,3111.2
1589,8714.2,3921.7
478,2908,6563.7
1219,2042.1,7669.8
7153,8133.9,1664.1
287,3177.3,6832.9
307,6448.9,4957.1
1484,2196,1870.3
440,1805,9503.3
3089,1380.3,621.02
1181,8063.9,4590
596,8542.1,2878.9
45,9464.1,9982.7
251,931.67,9702.7
1175,5182.6,1588.9
1817,2739.1,3293.6
5094,4040.9,5159
12,1337.8,4163.1
3765,6634.2,2610.5
339,8996.6,864.46
2312,697.47,7215.6
4134,5932.8,5504.9
3137,2735.2,4072.1
6153,532.46,4803.5
4935,7758.8,45.204
754,5930.9,141.91
171,751.12,4507.8
852,5981.5,2731.9
51,943.31,9755.5
746,5097.9,9049.7
