frame,x,y
6224,5272.7,4222.6
2442,1984.6,7752.9
916,6997.7,3743.2
1708,5492.5,9669.7
1339,8794,3266.6
1134,8527.4,1190.2
57,9151,8651.1
1670,23.286,4685.5
489,9569,2993
274,1742.7,6929.1
4341,3455.7,9604.6
275,8749.2,6638.3
2188,3595.9,6678.6
4509,7541.4,6502.4
2047,3014.2,8333.3
3367,9331.8,7736.7
2648,3927.4,946.09
258,6304.5,3184.9
1339,4282.8,2009.8
80,4385.7,3999.9
54,1397.6,5528.4
943,6343.9,7501.5
1557,2699.7,3823
26,6703.5,2057.5
1248,7275.3,4792.5
2640,5185.2,1584.9
758,5590.5,7317.7
1376,841.81,2209.6
47,4490.1,2497.8
337,7613.6,5978
3596,1803.1,6997.8
2389,5537.8,5217.3
28,291,8628.8
2589,287.08,1335.6
4048,4615.4,136.14
1067,593.24,177.53
1641,7572.5,5993
4751,3195.1,5019.7
298,747.48,1014.5
6544,6751.4,6857.4
1545,8149.6,8137.9
2712,5836.2,1982.5
1821,1684.1,744.03
832,1812.6,3272.6
256,7004.2,9974.7
593,7851.9,5971.3
222,8591.2,5771.6
1497,8740.5,3243.8
148,8758.5,803.71
525,9080.7,9280.8
157,6967.6,638.78
420,1699.4,2596.8
515,1671.1,2599.6
3882,384.56,2904.3
361,5453.5,8112.3
1864,9116,1027.1
2035,3924.4,975.82
330,7240.5,6284.1
3699,4079.6,3869.9
2171,811,9792
345,6334.7,3208.4
35,790.49,9746.7
61,3438.5,3814.2
91,3780.1,9496.9
793,4619.8,9578.7
3878,2315.5,2342.7
5303,642.74,2178.9
369,2595.2,2022
263,639.36,2589.7
1217,2703.1,6541.6
552,8681.1,4709.2
1230,4876.7,504.45
479,6734.2,817.25
186,6198.6,8637.9
736,9792.7,5872.4
416,6966.7,8438
1125,9740.1,5924.6
40,8956.9,8483.4
678,6062.8,4160.2
1652,8270.5,3612.8
952,7494.3,2105.7
2319,9439.6,8399.6
2144,1571.1,7456.9
74,8285.8,119.21
3700,4330.6,949.62
7643,8807,6626.5
16,7077.3,1023.5
6558,7042.3,3854.3
5807,5336.1,6146.4
852,5932.8,9979.5
32,7996.8,6201.6
293,5696.6,2615.6
7808,4180.9,7496.1
43,2630,4986.5
157,1816.6,6390.2
204,7150.7,2738.2
120,8035.2,6198.9
455,582.19,271.02
8049,797.49,2470.6
17,2320.1,9955
5353,6308.2,7336.9
2388,1604.1,3581.6
3492,4175.1,3295
39,4445.5,7106.8
126,4629.2,5882.7
1824,9110.6,8285.8
8978,6271.2,4123.5
125,2305.6,4450
3369,9374.9,7761.8
3275,5526.8,8534.7
2286,6163.4,816.03
57,1810.2,6446.4
4660,2259.6,2296.3
889,2974.9,3697.7
331,2543.9,1990.6
748,9475.1,9616.7
667,7490.5,1579.4
152,4845.8,6075.4
1016,7204.3,3165.4
60,7217.3,3197.7
1443,4309.7,6576.4
1483,2315.7,5022.4
427,0.80136,5352
3917,6257.6,7306.1
2291,3469.1,3417
40,4303.8,9165.5
193,2137.5,3043.5
3262,9206.3,6437.4
1100,4467,8408.9
8458,4713.3,9433
4811,1659.4,9725.7
6023,7217.3,2761.9
841,4219.2,7856.7
9,2049.9,9069
6527,2026.5,9556.9
3416,9344.2,44.103
2164,4134.6,5722.6
708,5209.7,6385.2
4125,2798.5,9508.9
2027,4476.7,8378.7
120,8461.2,6481.3
4426,2492,7493.2
2859,4814.9,6621.1
192,9289,4785
4015,8497.8,6481.1
2912,310.99,5039.4
6264,9448.3,8295.4
5662,4290.7,1975.4
436,6312.4,181.77
8637,5667.3,7309.5
3352,4981.9,7149.2
6858,4653.2,113.28
1325,8784.1,2394.2
6373,4137.7,3287.6
2173,6220.7,4025.9
4037,7547.5,1790.5
6448,3284.3,9161.7
47,1000.6,6758.7
61,2411.8,7768.7
3158,3015.9,4928.5
3172,7396.8,903.67
1638,6692.5,2079.5
1013,7184.8,3191.4
474,8422.8,8207.4
17,8006.8,6270.9
462,8198.1,9695.4
1444,4244,6622.1
6700,7653.9,8810
867,9994.6,4667.6
107,2761.2,7020.9
4040,4306.1,6992.6
423,1876.2,2249.3
224,1507.7,6326.1
2877,4836.5,6460.6
9690,8306.6,6295.6
34,3631.1,5121.9
336,7394.4,5720.9
2524,3389.1,3829.2
690,330.55,1266.5
2970,8577.6,5202.2
59,2896.3,8428.2
38,7465.3,2128.7
92,4585.4,9532
190,5504.8,9688
5020,1363.7,5488.7
1148,3501.3,1558.4
8048,2883.7,4966.5
2861,4649.5,6542.8
228,4341.1,3911.8
4059,6243.3,8693.8
1270,4187,3277.8
3006,5347.2,1759.2
355,5239.6,2852.2
3226,8498.6,1255.4
49,9196.6,3676.4
733,9914.8,8832.7
521,6338.4,7468.7
485,4497,7230.9
239,808.83,2424.6
208,6568.6,9328.8
5912,256.12,1872.5
52,1850.2,1339.2
1648,5082.5,7759.5
1226,6614.4,3897.7
5150,6307.5,7280.1
9048,8887,7160.3
3661,7424.9,4787.2
666,2687.4,3374.5
571,2767.8,4378.9
215,5629.5,8601.7
215,2228.1,8757
1467,8970.2,7942.8
2693,4460.3,2490.2
314,7409.8,5427.3
28,4881.3,1778.5
2098,6627.2,3893.3
674,7617.6,6708.9
223,1053.9,6995.1
289,6538.1,367.12
2860,4651.5,6516.1
177,1384,5391.6
5726,4098.3,6124.6
2916,9524.7,2351.2
4874,7243.6,3220.9
3031,6114.4,6377.2
333,4566.9,7167.6
515,3981.5,9846.5
996,308.66,1311
2813,2933.5,3457.7
470,4437.3,3143.9
8061,894.3,3216.4
5367,4312.3,2023.6
236,9052,8721
3200,8703,5227.1
302,5996.8,9083.7
1252,2589.1,3415.6
2225,3371.6,7317.8
407,6661.7,9349.8
119,9198,2010.1
1855,7155,6788.6
7295,1029.1,4841.1
5,869.72,2415.9
184,6774,2140.2
4907,9179.2,3652.1
834,3595.6,7911.5
733,7086.5,979.9
4479,9000.1,9766.6
642,4200.3,8413.7
3870,8822.2,860.13
27,4439.6,2494.6
1191,3601.3,4274.5
146,1220.3,2820.2
5666,3096.6,4902.4
7217,5689.8,4893.2
53,9760.9,5936.1
1495,2470.9,5274
462,4317.9,4331.2
2570,590.68,277.95
2530,8619.6,1110.7
1521,7505.7,5937.5
179,1138.6,2830.2
4251,5088.1,7764.4
167,7865.9,5992.8
1166,3763.1,4172.9
1780,4158,3923.4
936,3076.1,680.88
806,6625.4,4903.8
1204,1263.3,5236.6
1695,7812.7,9281.1
612,3374.3,8756.7
53,2047.1,2954.2
3159,1460,7447.1
2532,8592.4,1081.9
183,8477.7,7436.7
477,5155.7,9143.1
2073,221.39,1984.7
4835,4796.8,3443.3
4735,5304.8,1226.7
2719,999.53,6808.2
2969,1856.7,2240.2
22,2764.7,1405.6
1361,1600.4,457.49
3634,9201.7,3625.3
132,2412.7,5785.5
1831,8234.5,8163
5553,9906.4,883.72
2206,8995.5,4630
1285,734.79,8094.1
1183,927.04,2867
40,6266.3,1345.9
847,4235.5,6966.2
528,748.68,9549.9
179,8412.8,1222.5
1477,4695.2,6243.9
628,6665.2,5816.4
5950,4008,5991.4
1197,1913.1,2228.1
3210,5260.5,3933.1
2525,3407.9,3845.8
1271,6209.2,9311.4
1559,2797.6,1379.4
26,8401.3,9610.6
595,8187.1,4746.6
914,5529.9,8160.3
6622,439.78,9065.9
779,8894.6,1842.7
40,4434.4,2486.7
43,828.58,9824.2
3892,3302.3,8317.7
9638,7789.1,260.94
131,3254.7,9185.2
4479,4210.7,3352.2
638,9158.1,3620.8
7316,6673.5,7882.2
706,7890.6,1637.2
268,5294.1,6428.4
1460,2089,2972.6
365,564.11,2592.4
25,6321.9,4125.4
2125,2856.1,6769.1
966,3388.9,7334.6
106,971.14,4475.3
6491,9297,8470.7
304,7171,2687.4
551,4837.1,6466.2
2725,5930.2,9036
2413,8302.5,3643.4
347,4463.1,2417.1
4546,2726.9,1389.3
2810,7188.4,3193.7
148,2486.2,7488.9
123,7085.5,8442.7
1534,3468.4,7311.3
4703,8183.3,4694.1
3011,4766.6,3418.4
140,7556.8,1782.8
1651,4216.3,3331.2
21,7918.4,1398.3
7318,6654.7,7864.3
1485,2296.3,5061.9
100,2051,5032
72,9831.5,723.13
6531,2063.1,9531.8
676,5116.4,1657.9
2514,332.01,1318.6
616,5723.8,1128.6
50,9738.5,6146.4
1126,7201.1,2748.8
91,4198.9,3960.5
31,2866.4,278.82
191,9264.8,4737
1450,2346.3,2268.5
1169,7307.4,6719.3
5631,7451.1,7998.8
1093,2077.9,2956
8222,6318.7,7355
3390,3739,4181.5
513,6503.1,357.39
6991,1020.5,6164.7
2502,6237.5,7313.8
582,9822.8,305.96
171,6134.7,6371.1
473,3304.7,6168.1
816,5181.5,4635.6
6415,5213.5,4329.7
1061,5777.1,9514.6
3442,2967.9,3672.8
2266,4599.2,5916
1116,2199.1,4413.5
961,2276.2,5066
330,4530,7214.3
7544,9200.9,3553.9
8881,839.47,6543.7
3410,9901.7,9114.7
418,5965.6,4425.7
953,7421.4,2000.4
124,9750.1,325.72
1070,1076.5,6710
2060,3537.5,7303.3
517,8135.5,8173.5
1012,7223.1,3184.4
1324,7447.5,2093.8
989,579.12,175.98
191,7547.6,100.68
1120,4904.3,1764.2
354,6618.1,5862.9
2992,4077.5,26.475
284,4973.5,5220.7
756,4565.7,9526.3
186,8280,6324.8
1568,1789.4,2605.4
106,3228.9,9563.8
526,9621.1,6114.8
179,5520.3,5140.5
794,7751.6,287.64
1172,2515.4,7416.7
2535,977.23,9668.1
6236,377.19,1165
31,170.71,8688.4
9581,7376.3,892.37
7968,9039.9,8761.8
2881,2897.7,1409.1
729,564.32,240.25
9801,3624.9,6716.7
371,5475.5,8095.4
5764,3221.2,8336.1
175,4263.5,3916.7
250,7550.8,84.444
251,7059.4,594.67
6373,6246,8252.2
3463,7241.8,2785.8
1533,3789.2,9730.9
771,7413.8,2101.7
30,9532.6,3015.7
34,6109.5,4609.1
85,4131.6,4189.8
444,5346.4,1175.8
370,9194.3,3606.6
415,5294.9,6352.2
2888,2343.6,3924.3
102,7881.7,6057.7
1276,5650.7,4916.7
6141,3605.3,6727.6
2255,4693.6,3888.4
1464,9100.8,8821.3
901,2332.5,5042
554,8792.7,3206.9
3848,6272.5,4713.4
2940,9277.6,2016.3
1583,6928.3,6575.5
1084,7897.3,5955.5
2372,9331.1,4818.2
6615,4072.1,6085.7
313,2806.3,8889.4
1341,4004.6,6053.6
33,6059.9,1331.2
3459,7163.7,2775.5
1093,4123.9,5223.9
267,788.82,2279.4
275,6170.2,8705.1
228,4981.9,8155.6
2670,8466.6,9651
3249,6660.6,8196.9
536,7846.2,5967.4
2386,4605.9,5912.5
530,5482.1,5206.9
149,182.5,8721.9
2410,2869.2,6820.7
8118,5286,1147.1
220,6618.9,7879.7
958,4706.3,5351.9
2405,4638.8,1645
1989,4433.1,7024.2
9560,793.83,988.11
4964,7596.2,131.1
163,8548.7,5737.5
779,9881.6,8862.2
9731,6057.5,1026.3
323,4019.5,9883.3
1008,4875.3,6540.1
3132,6310.3,7281
721,933.38,6726.8
3904,5503.2,3596.3
43,3931,9943.3
2238,5664.6,8008.2
4469,717.83,8045.7
744,6434.8,6254
846,1696.1,2564.2
4956,5700.1,7345.5
140,8191.1,4734
418,8283.1,4500.4
95,5309.3,1788.2
175,7060.1,1337.4
895,4739.8,9384.1
4173,6188.8,8318.7
896,1890.5,1293.8
1105,6279.9,1382.2
128,6626.8,4821.2
1193,8269.2,6764.7
8379,5376.2,1175.8
326,3975.5,4574.5
2174,3495.3,3416.5
1345,5249.8,2809.7
109,6924.7,2284.8
162,3044.8,687.04
35,288.08,2951.7
745,843.91,6511.2
6095,4877.9,6481.2
8428,6183.5,4545.8
832,4193.9,3332.9
942,6312.1,7450.8
5154,7128.6,1288
298,8876.8,7938.4
2543,5581.8,7307.9
3389,7041,3750.3
1736,5125.6,9182.4
2353,5324.7,7955.6
5894,2864,8336.8
1443,267.06,1939.7
1634,6653.6,2129.2
853,981.28,6141.8
1736,5020.4,2357.4
1352,4857.8,1153
8777,3098.6,734.02
529,5659.1,2530.1
402,3299.6,9217.3
1991,2976,8448
24,1494.8,6317.3
53,4107.3,6994.9
655,8625.9,9204.8
3261,1594.4,3647.5
3835,874.46,1975.3
9,474.48,9084.3
