frame,x,y
145,2240.4,1690.8
898,9603,1278
1833,8552.1,5280.7
324,5008,5709.7
1230,7240.6,5195.2
488,5005.5,3775.5
2961,5813.7,8699.1
9844,7857.5,7295.9
60,23.45,2110.8
2354,4958.6,1075.4
318,7145.9,5686.9
3113,3520.8,5909
816,1436.2,6186.8
572,5531.8,2157.4
1,2650.2,9885.2
95,5624.8,2368.6
3744,5328.5,9827
692,941.05,4409.2
856,8523.3,3995.5
856,6477.4,3891.4
1340,2009.7,7798.3
53,7159.4,4519.5
190,1113.8,1587.2
59,8413.1,2402.7
14,7282.8,7419.9
1582,3098.3,9674.9
637,3264.5,1637.6
172,8936.2,2209.1
2207,1412.8,9255.4
3884,6954.1,7283.1
6062,5563.7,2119.2
30,2575.6,2087.3
58,4925.6,1105.8
236,7946.4,1439.8
2371,567.28,5510.6
3283,2905.4,1578.7
577,429.7,9308.8
3931,9329.7,791.21
1748,4268.3,3324.4
534,7184.6,9270.2
1827,7756,6690.2
425,2622,9847.6
111,2862.6,3250.1
6071,8912.8,909.68
6518,6655.2,304.97
818,3062.6,3104.6
541,4912.5,5451.2
878,4381.4,1330
2,3285,3668.6
553,3160.1,4228
14,1785.1,7719.1
5063,2075.4,9839.7
907,8552.8,1777.9
3741,7162.3,9844.3
702,5607.4,2403.8
922,8069.4,2325.3
60,2462.4,2348.3
98,7779.5,425.34
1353,7764.1,5315.7
285,9133,7739.2
711,3475.2,5130.7
7511,2312,6262
906,4962.4,6631.9
175,8424.8,6491.6
1105,3741.5,2497.2
763,3391.9,5763.3
1813,2623.3,3984.5
6,4126.5,3894.8
133,3416.9,5795
641,4251.4,3227.4
186,1822.2,6677.8
81,4003.5,8926.6
1009,4980.1,5416.3
194,5616.6,2437.1
5137,7791.8,6619.6
1774,8267.4,676.47
2884,1731,1344.2
8186,3985.3,7702.2
2113,9743.9,7664.1
138,3678.9,2509.4
412,3361.9,6817.9
97,8367.7,3706.6
491,8573.1,7058.4
34,3564.8,5960.7
198,839.25,9996.5
1315,4060.3,3923
43,4864.2,8768.2
465,1896.8,6887.8
2250,7795.1,6647.5
5520,483,5536.6
3488,3368.3,6848
9795,9229.2,9744.7
2581,9487.8,1946.3
315,8621.5,5322.4
4786,4413.1,2588.4
1400,501.59,4387.6
1154,1555.6,2263.5
415,8018.6,7399.4
64,406.48,3350.6
51,1623.2,7.8599
168,8545.3,1806.3
1789,8878.5,2249.3
96,7669.2,7018.3
2399,5889.5,1546.3
653,5696.7,4581.5
740,4569.5,9500.5
1890,6505,1660.6
295,1984.2,6883.9
1259,9709.7,7594.6
3869,1796.5,6665.9
1554,6108.5,379.05
4104,4865.3,3862.9
