frame,x,y
2207,4229.7,557.04
661,2933.2,4391.6
101,9344.1,6783.2
401,1346.2,8120.6
1208,9097.8,1347.8
772,2035.7,2185.9
3717,5689.2,8400.5
1539,4915.9,9443.5
57,6208.6,3916.6
85,2117,1732.4
2189,3996.7,6687.7
6,5754.7,5744.6
98,9153.5,9145.8
3087,1339.2,9572
2542,1574.7,7765.7
628,2387.8,9259.5
5174,1735.3,512.74
56,9341.9,6400.2
458,6469.2,793.84
1196,6572.1,4642.6
8026,2823.8,2081.5
610,5580,4613.6
1463,4845.4,7450.9
1678,3320.4,990.9
242,6337,1951.9
3324,9391.4,2799.5
20,839.51,2354.4
4790,609.08,1927.2
97,7877,2397.7
881,1573.4,8246.6
102,4473,1218.3
600,4288.7,666.27
703,9657,7629.2
2903,7572.3,1061.1
754,1176.3,8930
446,819.74,6301.5
552,7662.7,4782.2
1955,4845.9,3774.3
1093,1317,119.36
1743,1345.1,122.98
4003,7172.3,1572.8
2375,2614,7491.3
1,3680,8178.4
3210,8979,554.52
135,8707.1,6650
267,3678.4,7353.9
2313,112.18,6305.7
624,2418.1,5536.2
377,7699.7,8812.6
3384,4578.3,1937.5
971,5479.4,2723.1
1300,6832.2,8545.6
6733,7953.1,3927.8
1829,5110.6,2215.3
356,2050,6139.5
296,6377.9,8596
6987,234.87,4910.5
137,5538.3,1419.6
1163,6471.3,5272.7
6788,5984.4,1701.3
105,5066.6,2229
69,7153.6,5847.6
260,564.74,147.92
5161,6558,2013.3
3310,6892.2,8477.4
134,6178.5,7736.2
283,7829.9,2445.3
5195,6588.6,9266.3
1679,5301.1,2669.8
86,7685.3,9969.2
1575,4524.8,9788.2
243,7696.8,2288.7
4729,2433.8,9287.3
9640,5659.4,7559.1
342,6826.5,7482.6
827,9154.5,338.7
2555,7066.8,9857.4
274,9894.9,3003
947,2462.5,460.65
27,1205,9384.1
1332,2082.3,8486.6
922,3616.9,423.88
785,327.97,5944.6
2033,1875.3,1202.6
515,8014,976.2
579,4032.3,74.63
1955,2133.7,3809.8
1327,6575.2,4311.7
3532,7513.2,7940.5
312,6613.7,5300.2
124,4396,29.225
1306,2797.4,2878.6
194,932.28,3840.8
1312,601.07,4449.1
773,2067.2,2184
61,7479.9,1733.8
1793,962.33,430
438,785.95,1846.8
8248,9318.3,6430.5
1564,658.74,9509.1
2473,2051.6,8910.8
355,1981.7,4274.3
4914,7149,2729
920,4620.1,1461.9
597,6677.5,6871.2
3382,2811.8,676.72
914,7666.3,1155.9
2287,6907.5,8508.3
776,9720.9,7605
2738,5957.2,4218.2
1241,876.13,1765.5
151,5824.4,4474.3
389,8616.8,9108.4
7077,6328.1,8818.5
2119,2389.8,9603.2
76,6996.9,9882.1
5831,7516,6525.1
2352,987.29,5757.8
495,6077.1,9844.4
681,8964.2,9255.6
1904,1074.3,6834.5
633,7922.5,276.44
1984,5805.2,3591.4
2844,6991.4,7757.6
4500,5967.9,3533.4
1831,7252.2,5401.5
1385,3320.8,6430
859,9752.7,9919.9
6897,4464.4,1230.5
4232,4364.9,43.45
1162,1293.8,8462.8
5583,8470.6,3475.6
312,4076.8,1660.2
298,127.53,9977.6
42,5223.6,6609.7
3753,6448.8,1948.4
1341,4653.2,7479.1
1007,9838,6187.6
206,992.15,9244.9
259,7652.1,7740.4
407,3923.7,8910.3
207,5492.5,4653
254,7665,7710.1
883,8964.6,8782.7
3377,3111,6557.7
3541,8470.5,5158.2
842,3585.1,986.22
5465,697.01,2408.9
1002,7170.6,1620.6
87,3911.4,2289.2
9040,724.63,2473.8
526,6768.2,7326.3
5934,2701.2,1831.8
2796,7406.8,8010.5
621,9975,307.7
211,9193.2,6063.2
608,9844,8762.1
2118,7081.2,627.33
990,1748.1,7012.5
54,6592.6,9140.2
5659,8064.9,7753.2
2052,6715.3,1581.9
221,4120.9,8429.7
1314,6780.2,7269.1
5308,450.08,9454.9
578,1781.3,8954
33,8389.7,9239.7
1025,9413.8,6446.5
3477,8002.8,9414.8
1859,4002.2,6670.7
113,6206.8,3043
3128,451.69,9696.8
465,5758.2,5903.4
1568,5072.3,4619.2
35,4148.7,5456.7
1218,8898.9,1733.9
1310,6611.8,2930.2
1532,3399.8,6373.1
2870,2872.8,4380.5
1411,1037.3,5515.7
914,689.62,9688.4
1922,9174.1,7936.2
455,9096.1,392.42
3512,5234.4,5370.7
1115,7856.8,5577.5
6217,505.41,6910.9
50,3074.6,9519.9
416,8269,2552.8
1517,179.66,3209.8
9542,8613.6,9594.7
31,6346.5,3068.4
7337,8684.6,7562.6
61,8424.8,9278.5
2735,1.1714,4097.5
4622,8776.8,8365.4
9658,22.838,5368.6
