frame,x,y
8848,8049.6,2189.3
149,3778.3,7312.1
2040,1615.1,7542.4
328,952.96,3595
3773,1516.6,8144.3
668,7979.6,641.59
8332,8254.1,5044.4
91,7073.7,8464
444,5467.6,520.71
366,9902.7,4816
290,9919.9,3783.9
8767,576.23,8202.1
268,5243.8,9543.8
388,90.429,5587.8
2394,8373.3,9871.5
2002,5939.5,3251.2
8250,9673.6,7702.2
7,1985.2,3431.5
1390,5175.9,3412
4761,6380.5,6446
3479,3898.8,1836.3
258,608.55,4899.2
1435,2739.6,835.43
1439,8551.3,1951
2250,3215,769.57
1686,7545.3,2836.9
58,5889.5,9116.4
1533,7739.8,771.17
1437,2698.1,814.57
3551,5511.5,7099.9
320,5282.9,7696
929,2306.6,5946.1
8934,658.98,9904.8
29,2407.9,3798.5
7093,5689.5,7590.2
39,2024.2,53.643
66,1879.9,6927.7
170,6509,2490.8
1271,1014,82.43
8670,8210.1,5367.1
165,3656.3,894.49
2787,6487.8,7136.8
692,2898.7,6331.8
1,3534.3,3928.6
9,7435.2,3445.7
3568,7479.8,8785.3
951,6605.5,2962
4131,6346.1,1073.7
3706,5716.9,6898.1
1785,6433,6419
9018,9304.5,7897.7
2028,8330.8,4828.7
1531,4945.2,9223.3
1314,2881.2,5149.2
131,4335.3,2298.1
890,3338.3,3910.2
5659,7456.6,5737.4
73,258.31,6401.5
4150,882.99,5212.2
567,4987.4,831.08
4956,3130.5,2130.6
162,7925.9,5995.3
484,5410.3,3138.5
29,4356.1,6620.1
3998,7593.7,3193.1
601,1697.7,6034.8
256,2674,8654.3
1413,7565.6,8036.5
3705,5749.8,6885.8
2357,3967.5,5907.9
2863,4657.9,7415.1
4,3264.4,1729.9
973,8427.3,5629.9
377,60.899,7747.6
226,2789.4,9752.3
49,1375.5,3317.1
358,8705.5,5042.4
92,930.63,7302.2
3489,8931.1,5909.8
1817,6753.5,7533.4
4512,4612.3,7198.1
448,206.81,1968.4
3189,3841.2,281.96
1566,7893.8,4500.8
560,1249.9,5314.6
2178,3326.1,8599.2
872,1490.8,7411.7
4989,2635.2,2488.5
7902,7664.4,7887
386,2146.9,6697.3
4752,9455.5,5357.8
110,4224.3,3231.6
1816,9115.7,6042.1
443,4698.3,830.68
3722,1288.7,3255.9
291,9913.5,7637.7
571,2970,2769
494,1228.9,2687.3
37,3507.5,9801.2
274,8358.2,1014.7
2538,7534.6,2215.1
2728,6267,3389.8
2443,0.83401,7295.7
152,8486.2,4369.9
774,7776.3,5758.3
197,1300.8,9188.6
2404,8270.7,5046.3
971,4442.7,9864.4
6464,7353.4,7956.7
1952,7947,4443
516,1404.8,9534.3
4147,4312.6,7007.1
213,8531.8,6236.9
687,8525.9,1991.7
1999,4247.8,948.19
1059,9175,6893.3
67,6356,9571.8
2126,5887.2,8828.2
1369,9467.7,8912.9
3266,1817,6022.2
3495,5065.2,6073.7
7459,920.2,1062.2
3110,8170.9,8025.9
174,3492.5,4170.9
404,4877.5,7288.2
1887,9227.8,4895.5
1365,7735.3,2290.9
944,3636.8,7220
392,2518.7,804.78
3029,6358,6457.9
2336,2342.6,5692
137,2566.3,2024.4
569,2996.2,250.53
2005,439.12,1918.4
151,1279.7,5414.3
4169,2198.1,3386.4
70,172.9,8431.1
1511,4271.8,2258.2
225,5712,5088.4
2145,5061.1,287.72
385,626.17,4663.9
273,980.75,133.7
488,4169,7627.9
1279,2962.3,1183.9
274,1830,2865.7
1371,1936.6,7669.2
1027,5417.5,843.88
4785,3600.9,6617.3
8291,8606.3,2041.4
3724,5482.4,877.47
528,104.95,8806
174,6828.1,8442.5
201,3759.6,4191.6
397,3554.3,7257.8
140,8508.5,7608.3
150,2221.8,2170.9
3194,9488,9950.9
988,2567.9,2165.8
13,7834.7,9708.7
5738,891.76,7034.7
3707,9741.5,5315.3
551,644.54,9092
1063,3040.1,2261.9
552,3734.2,4274.9
538,2708.2,6595.1
1370,1966.1,7688
1933,8108.8,7104.4
2460,4584,6556.1
35,707.6,2956
905,4587.6,3161.4
252,9197.4,2563.2
164,7904.5,4864
1941,8392.6,9678.5
2247,3090.7,9883.3
101,1455.3,2996
3211,2056.3,1235.6
39,4067.9,3073.1
1354,7095.6,5874.3
381,6703.1,2479.1
460,5028.9,101.05
935,1925,7757.4
524,1928,8637.3
734,2773.6,433.12
1643,7775.4,5766.1
2160,128,9588.1
616,1505.1,8988.3
4274,8484,7775.6
8976,7147,2817.6
810,4571.4,7164.8
840,5468.6,1996.8
710,6437.3,2287
1460,960.07,2838.5
5254,1164,4927.2
188,2684.7,8944.6
230,5458.4,2006.1
5402,8345.7,2834.5
1440,1877.3,1171.9
2758,66.409,7268.7
570,2957.3,2676.8
383,3946.6,796.88
6312,5366.7,808.54
171,8625.9,5025.9
624,1221.7,5338.4
601,4459.3,9429.4
446,9453.9,9959.3
438,5435.6,683.15
4258,1550.4,5598.1
197,9860.5,4120.4
795,4652.8,594.97
2754,6381.1,5260.6
4222,8095.7,379.21
4625,104.86,7065.6
790,4758.7,764
39,8587.2,438.67
1129,7976,3129.6
305,220.88,6706.9
364,1646.9,8567.9
1007,4318.5,7006.5
68,6398.6,9674.2
858,4047.2,1091.4
350,6592,4020.3
7257,2513.3,6311.1
4091,5661.6,469.63
927,4946.5,831.78
255,9055.8,2042.1
876,801.08,1638.4
737,9950.7,7654.4
2663,2570.5,2029.1
710,9786.2,8474.8
2083,8790.4,2193.2
935,9762.6,3282.6
129,6458.8,2320.7
272,1712.5,5775.5
76,8362.1,3911.9
2023,8207,5516.8
1710,1501.7,8229.3
708,4042.2,7900.3
1427,6603.8,2983.9
3898,7940.6,818.76
802,2250.3,8054.6
1022,2344.5,4708.9
366,9465.1,2324.5
3,389.43,5373.9
1332,8448.6,8917.7
1818,3077.9,2234.4
164,7886.2,7488.1
17,729.12,6681
9937,7848,7244.9
6198,7850.4,83.929
58,784.35,5686.7
64,9529.6,2680.9
41,6357.7,8751.2
89,671.2,5342.7
188,4318.1,1720.8
6954,804.25,1789.2
484,4333,5541.1
3189,978.76,1915.9
3407,7118.1,4192.8
607,3330.1,8570.4
2238,9759.8,2238.4
279,4474.5,7822.6
3139,7921.2,9791.8
2149,3695.8,5694.4
111,2545,5561.9
522,936.92,7434.6
2301,1886.6,1006.3
6712,1044.6,2754.6
344,4699.5,4834.9
1087,8896.1,3163.8
208,7393.9,6412.7
5102,975.39,2413.2
2714,8036.9,6378.6
3171,7117.6,8155.6
7639,4764.6,2598
639,8659.6,3913.6
3888,2569.6,5887
8,3914.1,3356.2
2866,1440.5,3542.6
124,7728.7,2799.7
2612,7387.9,515.43
1854,9441.5,6154
232,2176.4,945.04
1442,9967.6,8666.9
1533,1723.6,5930.7
3883,1324.1,6372.6
3501,5432.7,7305.7
2056,5373.1,808.55
226,5215.8,4257.7
2902,972.3,7478.2
412,5040.8,432.46
102,1720.4,5966.4
863,4512.7,2352.5
670,9050.5,720.06
5462,7336.3,7956.8
1703,4351.1,7265.1
2196,5765.2,274.67
1362,9830.6,5981.4
816,9816.2,2730
5850,893.78,7815.7
1810,7835.4,271.65
79,3696.7,4856.1
390,794.4,1556
810,2226.5,8027.8
37,8121.3,9909.3
2534,7544.2,7996.2
3063,1423.7,1850.7
89,7182.1,837
1690,2711.2,2194
7,8014.4,5531.8
937,278.76,8380.4
161,5317.2,6179.3
8587,86.23,2581.4
37,139.94,8085.1
596,2573.7,3767.7
1265,1698.7,1214.7
2442,8028.3,6409.5
378,6183.1,3900.6
6368,7753,2387.9
6832,7765.4,2406.9
4629,78.393,7062.1
9029,7196.7,3715.4
1004,429.68,1906.6
2006,5932.1,3345.9
113,9079.2,8525.7
3066,4255.9,2691.3
6855,8936,5094.6
836,349.5,3280.6
233,7869.8,5989.7
4135,4411.6,5524.6
155,1482.8,8675.5
182,7256.8,519.57
313,5742.2,1969.2
5203,6403.8,4730
69,4504.8,623.32
4262,2049.6,6703.6
2241,455.21,9865.7
1728,3921.5,7879.7
317,1866.8,8569.5
1192,846.89,7452.4
317,3539.5,2769.6
17,2695.8,7490.4
518,8043.4,9953.8
189,9493.1,9924.4
370,144.26,9273.4
3385,7041.2,7380.5
2410,9760.2,5695.1
1748,5560.4,194.73
1204,9597.6,1695
4,2438.1,8872.5
130,9753.2,5873.3
1428,536.98,2975.9
364,674.58,4691.9
5668,2725.1,6562.9
2853,3723.5,3393.3
171,0.62765,4197
8868,9327.9,5263.4
1274,4909.5,9137.7
974,853.21,5272.8
192,2676.7,9037.4
7,4266.8,4666.7
1463,3777.7,2177.9
20,7139.8,8139.3
4017,6394.7,1016.6
253,9208.7,2579.8
246,2948.2,341.65
70,7341.3,8948.7
1818,6732.6,7484.2
365,4727.4,8778.6
178,4297.8,529.99
31,9595.1,7210.5
4276,9555.8,2659.3
3711,4978.2,6440.3
203,9405,9352
431,924.74,8908.4
72,4250.4,5151.8
216,1544.5,3911.5
3009,2732.2,2196.6
3358,1523.4,4084.8
670,8485,9143.1
1044,2354.5,8873.6
341,3783.3,6948.1
4828,776.72,6061.3
530,6983,7387
2642,1813.9,7568.6
2082,9516.5,7963.2
101,2915.9,2947.5
2672,6115.1,579.01
8114,2807.4,1160.8
740,1050.7,8230.4
4106,7864.1,13.465
71,8082.2,937.16
4041,165.98,6482.7
5080,8460.8,8961.7
3606,4538.3,1796.7
9513,1509.8,7828.4
1584,6131.5,3137.4
1288,2573.8,9083.4
3953,9470.5,7981.2
5523,5008.9,6430.4
797,1529.7,7408.5
1117,1185.8,561.38
993,807.65,5614
6127,798.87,1786.3
14,7664.5,5045
3992,7617.8,3190.7
5668,6009.6,4302.9
730,8677.7,1933.9
5514,7643.5,3163.2
79,5282.9,7350.2
3148,5884.6,9392.9
206,1223,130.44
469,7874,2761
519,4060.9,7213.3
847,3677.3,3094.4
17,9326.6,217.58
210,2963.5,348.25
3442,8233.7,9196.2
1174,6159.8,5466.3
155,9550.4,5530.2
110,2574.4,3400.2
2234,3080.9,7130.8
266,692.24,5332.7
1061,1545.5,4744.7
893,7713.5,5033.4
4464,315.5,4258
986,7174.5,8151.4
173,2443,4810.4
839,1915.3,8107.4
982,8618.6,9807.8
2220,4523.4,8877.4
3106,9708,3181.6
2429,6279.2,6891.6
1962,2031.1,3171.2
834,2009.2,1035.3
2505,6283.6,6867.7
1830,3112.4,7133
901,4586,3083.6
295,8954.9,3140.4
1743,5003,3979.8
56,9572.9,3128
1214,5089.1,1317.2
6326,7487.5,2171.5
2439,4566.7,6539.3
895,9115.4,8554.3
1427,6857.8,8777.8
5190,2630.9,8989.9
1666,691.6,5261.8
1969,1830.7,3726.2
5068,121.28,8106.2
695,3260.1,8503.5
115,724.84,5725.4
55,7817.9,4888.4
535,6953.6,5160.4
3012,2637.2,2183.6
6687,961.29,5241.9
281,5739.6,1912.1
146,7775.2,3940.4
4546,3311.9,6725.3
1191,3744.1,4854.7
320,3327.7,4214.1
104,1339.8,6427.6
3567,2013.9,9795.6
663,7675.6,5752.8
3669,7118.9,9194.5
3510,1032.6,563.42
59,9571.8,4026.2
301,8017.7,6231.8
2438,6307.2,6900.4
466,9938.2,5808.3
48,4261.8,4721.3
2883,4490.4,7835.5
392,466.18,1909.2
996,9639.4,3601.7
2252,6064.1,3717.3
403,8633.2,3926.7
1023,2488.3,6311.9
6694,7095.7,2310.5
1125,8032.3,3065
2785,4599.8,9755.7
223,5091.9,6781.1
385,580.96,3014.6
9318,5790,1960.7
1054,6536.9,7200.8
602,153.99,5730.9
86,9312.8,682.6
2571,1564.1,7056.4
1186,3948.5,5221.5
267,5266.9,9545.4
196,9927.9,4097.8
4014,8337,3844.5
173,7558.7,2247.7
4093,2200.2,3379.5
594,8118.2,7940.2
7365,8825.3,1780.9
880,741.7,1660.7
2581,1254.4,1606.8
1816,5237.3,9587.6
191,7929.6,4526.3
5814,1601.1,1955.5
64,242.69,8431.4
5670,9276.2,2932.1
1604,1600.6,6582.7
439,9728,5733.1
2225,3069.3,9035.8
728,532.66,3835.2
343,8094.2,7869.5
74,186.96,6452.8
1149,7211.6,9188.8
8469,9521.1,9406.7
919,4617.4,4908.8
159,7411.3,2425.5
188,4734.8,718.97
4221,8062.4,391.79
69,3616.1,8367.3
3459,3062.2,3279.4
116,8226.9,2944.2
9154,9064.6,3303.7
722,1097.3,1668.3
164,9511.5,330.3
743,9069.7,7429
337,4010.8,6072.5
2225,602.38,9168.8
25,7489.9,2698.3
13,5321.7,8413.7
5067,7311.7,3958.6
1482,9254.4,3046.8
1027,9056,4723.1
69,3666.8,3015.2
219,2024.5,134.96
1360,1644.6,2764.4
1138,7508.6,1935.6
686,8539.7,2037.6
2028,8284.1,5469.7
4312,1263.2,1812.4
312,1051,9878.7
33,3493.3,2091.5
223,4071,9992.7
9153,9092.5,3273.8
8345,1938.9,4073.9
2345,4467.6,9193.3
7638,4756.5,2601.8
4452,1586.4,7022.2
1314,8032.3,9058.9
397,961.76,6538.1
2149,1842.1,9491.3
684,5064.6,338.77
1253,9129,5328
187,3174.9,3784.8
5031,5812.1,9364.8
41,9139.9,6922.5
5530,3764.7,8171.3
1066,2402.2,4690.2
40,482.13,4979.1
5268,3782.4,5589.5
1309,9696.6,9752.5
1539,6819.3,1077.2
601,8213.4,6359.3
1833,2427.8,6222.8
51,5086.1,8364.3
80,657.36,5430.6
619,1646.2,6090.7
405,4077.9,7830.9
1103,494.85,7884
4172,8277.2,1941.6
9167,1341.7,8555.3
5678,4488.9,8681.1
1144,3509.5,1720.3
377,1760.4,6054.7
186,6534.1,1285.6
3187,3811,265.85
113,5639.7,6300
3984,6809.5,9220.2
35,3492.5,2109.9
4454,5645.1,3811.5
476,7706.8,566.21
5703,5944.7,210.91
4184,760.82,1472.1
3984,1212.2,140.3
1295,1371.5,4583.7
8134,7995.9,7717.4
2268,3054.1,9009.6
1546,9865.9,9182.6
8370,3366.8,9888.9
987,1184.7,8799
3276,3386.1,3182.7
7611,5121.4,8163.5
894,4944.1,9020.5
1743,1557.9,2577.1
116,7402.5,6548
4092,5666.9,439.85
5522,1603.9,2830.4
