frame,x,y
916,5720,5678.2
4681,6055.2,7130
891,7902.2,1442.7
191,9061.5,1591.8
3353,5379.7,558.84
714,9625.3,3473.9
43,468.14,4666.7
2245,5750.7,4692.5
2070,4888.1,5835.9
1918,97.601,1357.8
664,7806.9,3211.5
310,9234.7,8846.5
2868,3674.4,7081.6
252,8976.4,3842.8
4422,4531.2,7397.1
1358,9612.6,3888.1
2586,7272.7,3957.3
1135,6747.7,9083.8
65,9438.6,584.75
4201,4479.6,3308.1
981,4539.3,6456
195,4762.4,5809.1
4598,8900.4,4798.4
1078,626.92,1930.5
209,9468.7,7722
1452,6513.5,6706.7
350,7615.9,3244.5
1557,7243.3,1000.7
2497,5509.1,2644.1
102,1586.7,7307.8
485,2279.5,6463
2152,77.696,9001.7
4214,2132.4,2443.3
3118,5022.6,3549.3
93,8134.9,722.02
3555,1111.8,4305.6
1002,7438.3,5214.5
500,5236.6,82.764
1193,5637.9,7856.5
33,6128.3,3127.2
2797,3294.9,9193
292,2786.6,1932.1
737,352.64,9767.8
50,1092.9,2871.4
1671,5992.4,7800.5
266,2470.2,7601.5
3596,2882.1,4939
1119,3560.7,4768.4
453,3210.4,6950.2
593,5631.1,3176.4
333,414.92,3640.5
225,5298.9,5020.6
2791,7763.1,7094.1
1227,8561.7,8485.2
565,287.07,9800.9
1399,5707.6,9533.6
143,7349.5,5688.8
502,613.38,9512.7
287,5308.9,7353.9
3348,9666.2,9103.5
1882,6573.1,5628.6
1596,4802.3,7001.8
511,6940.2,8003.4
388,4513.4,497.37
916,2291.5,4420.7
282,8284.4,1840.6
1959,4845.5,1611.4
2587,2261.7,6946.7
127,7904,6231.2
5623,2416.5,9294.1
5567,2918.2,2446.2
2940,4458.1,3264.9
494,1875.5,8229.8
2295,4472.4,8702.3
2257,8066,6855.4
6652,5901.4,8500.5
58,2029.4,6525.5
6723,3912.8,2115.6
1535,5667.8,7892.1
3585,5616.8,8843.6
3567,1857.9,4977.6
7576,5620.4,8987.6
820,5682.4,8922.4
304,5964.2,7949.7
2220,9533.5,7722.8
9109,4589.6,508.79
2317,1095.7,4409.5
1414,2674.4,5165.4
719,9686.3,136.03
